,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
1223,109138,43054,3472644,19640,45452,3353160,21176,50204,726446,9229866019,369.32199999999995,0.763,338901118,0.036000000000000004,0.7559999999999999,609413954,24.385,0.753,3176931069633395,1141.171,0.753,278392236159267,11139542.303,0.505,3255784591893248,130276.44300000001,0.518,46828878910,0.0,0.645,63275121604,2531.881,0.76,64062,0.003,24973.563706,999.288,7052,0.282,0,0.0,39,0.002,443852,0.018000000000000002,443956,0.018000000000000002,24991.353198,2.105,11.872272298,1808061912177855,3194632.8260000004,0.622,113850835,0.0,0.627,401681393,0.71,0.7490000000000001,1875975198552708,55.553000000000004,0.75,3376932573845998,5966642.833,0.75,9565623778729650,16901.333,0.5,17879796396,0.0,0.624,41850727511,73.945,0.7490000000000001,56377,0.1,565947.223049,999.962,2589,0.005,0,0.0,0,0.0,179982,0.318,179985,0.318,565968.613896,48.206,843664651549385,1490505.093,0.5,107484467,0.0,0.75,325837077,0.5760000000000001,0.75,1500532655480315,44.428000000000004,0.75,3377465013189776,5966978.459,0.75,9571768431274472,16910.475,0.499,14599432602,0.0,0.624,34252283641,60.513999999999996,0.7490000000000001,35685,0.063,565790.6360520001,999.584,1806,0.003,0,0.0,0,0.0,159779,0.282,159782,0.282,566026.0107229999,48.213
1224,289966,91618,3593684,33308,52450,3351280,32864,49878,731042,9329481366,395.048,0.755,335201033,0.035,0.757,573909220,24.302,0.76,2760052273464624,199.407,0.764,1384127478546141,58609511.037,0.508,2779092740829159,117677.93699999999,0.506,48359222906,0.0,0.636,59642052551,2525.484,0.757,62358,0.003,23599.290483,999.289,5999,0.254,0,0.0,40,0.002,455315,0.019,455400,0.019,23616.089847,2.126,11.107406754000001,1944057977810701,3620426.65,0.6509999999999999,134097807,0.0,0.599,448953172,0.836,0.7490000000000001,375298749303433,9.526,0.75,3939862871996961,7337221.782000001,0.75,11817417727411236,22007.622000000003,0.5,18732423469,0.0,0.625,46256403170,86.14299999999999,0.7490000000000001,55387,0.10300000000000001,536851.1911609999,999.78,2217,0.004,0,0.0,0,0.0,195132,0.363,195138,0.363,536969.303786,48.21,562147976944503,1047206.308,0.5,104847550,0.0,0.7490000000000001,311847006,0.581,0.75,1125492358344572,24.996,0.75,4502639674995366,8387813.998,0.75,12664874470544952,23592.963,0.5,14272137520,0.0,0.624,33041458429,61.552,0.7490000000000001,36050,0.067,536821.810788,1000.0269999999999,1911,0.004,0,0.0,0,0.0,161867,0.302,161870,0.302,536807.286845,48.193000000000005
1225,94804,39640,3536024,71854,60052,3360316,253666,110140,726427,9340299221,389.741,0.759,337332249,0.036000000000000004,0.753,583714875,24.357,0.75,3743695170525613,679.927,0.7509999999999999,550602779761865,22974900.656999998,0.511,2153157919438093,89844.42300000001,0.522,47780575477,0.0,0.6509999999999999,60696912711,2532.689,0.765,62001,0.003,23949.095593000002,999.319,5730,0.239,0,0.0,40,0.002,448473,0.019,448564,0.019,23965.404159,2.187,10.956832155,4172952591606634,7985516.967999999,0.573,140570482,0.0,0.677,382892206,0.733,0.75,4127721239691982,27.842,0.75,14825588188428656,28370795.843000002,0.7490000000000001,32937125293513276,63029.705,0.499,18652749709,0.0,0.624,39808396603,76.179,0.7490000000000001,61716,0.11800000000000001,522339.284778,999.568,2386,0.005,0,0.0,0,0.0,179142,0.34299999999999997,179146,0.34299999999999997,522565.114858,48.214,8516853997128914,16289630.888,0.627,103776189,0.0,0.622,328420264,0.628,0.75,3376420164040714,25.345,0.75,13321885522807674,25479901.144,0.75,31248444732624428,59766.861,0.499,15153232752,0.0,0.624,33209511767,63.518,0.7490000000000001,41289,0.079,522608.777212,999.56,1940,0.004,0,0.0,0,0.0,159924,0.306,159931,0.306,522838.97993699997,48.231
1226,100942,56418,3326540,20074,48664,3355896,36296,46668,726595,9641038096,362.63199999999995,0.755,341540158,0.035,0.753,648366107,24.386999999999997,0.7509999999999999,2618955217312801,472260337.812,0.752,554557520,20.859,0.513,4602736264359236,173124.232,0.519,48720703362,0.0,0.645,67278411830,2530.565,0.76,63938,0.002,26569.974809,999.385,6113,0.23,0,0.0,40,0.002,397761,0.015,397854,0.015,26586.320144,2.476,10.736584745,2222294123513628,4372011.818,0.633,120924555,0.0,0.615,374433809,0.737,0.75,187643012005893,4.3469999999999995,0.75,4316868353424928,8492754.969,0.7490000000000001,11194416598979686,22023.242000000002,0.502,16804091176,0.0,0.625,38656223245,76.05,0.75,53441,0.105,508135.63131400006,999.676,2132,0.004,0,0.0,0,0.0,181736,0.358,181740,0.358,508300.118067,48.23,742768587547335,1461787.4919999999,0.568,103046061,0.0,0.682,317820560,0.625,0.75,1125854923912787,26.076999999999998,0.75,4317382836095933,8496719.344,0.7490000000000001,8439357943069318,16608.871,0.5,14230327881,0.0,0.625,33886612822,66.69,0.75,35520,0.07,508210.37455699994,1000.171,1812,0.004,0,0.0,0,0.0,162094,0.319,162096,0.319,508123.50757200003,48.213
1227,95068,39700,3514084,20156,46700,3354912,19940,48548,726969,9216059290,349.53,0.748,333408511,0.036000000000000004,0.752,640720855,24.3,0.759,1660563068096597,322807184.552,0.762,514413293,19.51,0.515,5500617051905668,208617.67899999997,0.511,46607498982,0.0,0.633,66881986734,2536.5820000000003,0.75,62676,0.002,26349.924383,999.3530000000001,5764,0.21899999999999997,0,0.0,40,0.002,469991,0.018000000000000002,470094,0.018000000000000002,26366.974669,2.285,11.537504701,1869927163208587,3391512.0689999997,0.602,135074758,0.0,0.6459999999999999,376817725,0.6829999999999999,0.75,1688732095986771,64.265,0.75,2627770674500661,4766023.047,0.7490000000000001,11198743768024228,20311.311999999998,0.502,17715631165,0.0,0.625,39460442745,71.57,0.7490000000000001,56040,0.102,551292.75433,999.887,2043,0.004,0,0.0,0,0.0,186755,0.33899999999999997,186760,0.33899999999999997,551355.00784,48.199,931035417143645,1688070.606,0.604,111443364,0.0,0.596,309543963,0.561,0.75,2439086213185582,259.931,0.75,938358624365483,1701348.394,0.7490000000000001,10502690516882292,19042.543999999998,0.5489999999999999,14230808082,0.0,0.625,32544048184,59.006,0.75,35891,0.065,551332.3342159999,999.627,1893,0.003,0,0.0,0,0.0,157799,0.28600000000000003,157801,0.28600000000000003,551538.1962979999,48.213
1228,95200,39776,3602436,20044,48664,3351968,19984,46536,726034,9501671733,381.168,0.7490000000000001,336291984,0.035,0.754,606008715,24.311,0.7609999999999999,1479432009862692,277300965.304,0.7609999999999999,533511309,21.401999999999997,0.515,6272017099467420,251607.361,0.516,49450913131,0.0,0.635,63163280521,2533.849,0.754,63693,0.003,24910.836815000002,999.32,6236,0.25,0,0.0,40,0.002,473854,0.019,473932,0.019,24927.79656,2.202,11.31890072,2113174217218543,3830946.6960000005,0.599,135866212,0.0,0.61,387183007,0.7020000000000001,0.75,562836810813125,12.495999999999999,0.75,4504243222645992,8165685.323,0.7490000000000001,8833942333992168,16014.942,0.541,18328775963,0.0,0.625,39921681824,72.374,0.75,57861,0.105,551491.438913,999.7919999999999,2082,0.004,0,0.0,0,0.0,187158,0.33899999999999997,187160,0.33899999999999997,551606.269959,48.215,2405007171492524,4478872.678,0.643,102886043,0.0,0.606,311984329,0.581,0.7490000000000001,375279932514694,8.697000000000001,0.75,4315019682563428,8035911.074,0.75,7597017642369096,14148.014,0.5,14497534950,0.0,0.624,33189356494,61.809,0.7490000000000001,35280,0.066,536884.0161659999,999.845,1690,0.003,0,0.0,0,0.0,157992,0.294,157996,0.294,536967.07724,48.206
1229,94934,39676,3565244,19790,46388,3346532,19838,48546,725607,9188326492,378.837,0.759,331921731,0.036000000000000004,0.7659999999999999,591432672,24.385,0.762,2404649850848523,142.829,0.76,1683586574834116,69414621.716,0.501,3096376637509619,127664.24699999999,0.5,48214774498,0.0,0.629,61216474221,2523.968,0.75,62356,0.003,24237.175093,999.304,5728,0.23600000000000002,0,0.0,39,0.002,458945,0.019,459043,0.019,24254.062519,2.176,11.14569474,1718475267125822,3287845.584,0.573,130951329,0.0,0.627,371610673,0.711,0.75,2063058426750269,78.531,0.75,2627072276151700,5026204.419,0.75,11015575029955398,21075.374,0.5489999999999999,17283525187,0.0,0.624,38943703930,74.508,0.7490000000000001,56510,0.10800000000000001,522656.32193800004,999.9639999999999,2150,0.004,0,0.0,0,0.0,172255,0.33,172257,0.33,522675.17541499995,48.227,1967555422940835,3663957.063,0.5,107301332,0.0,0.7490000000000001,319647046,0.595,0.75,25150428,0.0,0.75,5439965168500772,10130234.996,0.75,8444673356925662,15725.565,0.5,14348137867,0.0,0.624,32623911885,60.751999999999995,0.7490000000000001,35604,0.066,536805.455743,999.632,1811,0.003,0,0.0,0,0.0,166748,0.311,166751,0.311,537002.86029,48.213
1230,96124,39748,3524808,19814,48664,3363680,19898,46272,726237,9192819949,371.41900000000004,0.767,332985637,0.036000000000000004,0.759,604576797,24.427,0.754,2062597783018298,122.07700000000001,0.75,1689591088895725,68264903.523,0.499,3792750904025903,153239.311,0.519,48027402965,0.0,0.648,62507327487,2525.4970000000003,0.769,62491,0.003,24733.674218,999.32,6075,0.245,0,0.0,40,0.002,465252,0.019,465341,0.019,24750.508705,2.209,11.206856268,534293119494204,994882.647,0.526,119751894,0.0,0.723,367130178,0.684,0.7490000000000001,1501131813288746,36.363,0.75,4128180618215304,7686895.285,0.75,11252412935411952,20952.601000000002,0.5,17429673479,0.0,0.624,36779129573,68.485,0.7490000000000001,56014,0.10400000000000001,536993.787688,999.9110000000001,2036,0.004,0,0.0,0,0.0,182606,0.34,182610,0.34,537041.349591,48.214,1721262705952321,3204985.901,0.654,106172469,0.0,0.596,335540519,0.625,0.7490000000000001,375278994457984,10.001,0.75,3752412525804230,6986980.661,0.75,10129240622951160,18860.615,0.5,13933294458,0.0,0.624,34705030066,64.62100000000001,0.7490000000000001,35784,0.067,536922.014379,999.747,1845,0.003,0,0.0,0,0.0,163993,0.305,163997,0.305,537057.80906,48.21
1231,304432,94788,3478132,20238,46892,3333064,19866,49880,729139,9851401869,333.165,0.758,343820898,0.034,0.759,723713545,24.475,0.754,2061770620720263,246.442,0.75,836614170168668,28293528.274,0.504,4411951948181663,149208.191,0.51,50491826634,0.0,0.634,75118676621,2540.445,0.757,63606,0.002,29552.919765,999.453,5583,0.18899999999999997,0,0.0,40,0.001,474701,0.016,474815,0.016,29569.100116,2.633,11.230992255,3279968878271915,6114551.179,0.643,134329689,0.0,0.606,401381969,0.748,0.75,39250853,0.0,0.75,3189223496923955,5945382.721,0.75,12103125875560288,22562.77,0.5,19843209622,0.0,0.624,41548024531,77.454,0.7490000000000001,58114,0.10800000000000001,536528.589943,1000.202,2344,0.004,0,0.0,0,0.0,201808,0.376,201815,0.376,536420.218295,48.16,1194588192317947,2223807.752,0.589,98415178,0.0,0.6609999999999999,368738044,0.6859999999999999,0.7490000000000001,2439300821775002,92.86,0.75,2626848378406463,4890058.201,0.75,10688806321418324,19897.945,0.5,14725185671,0.0,0.625,39085865159,72.76100000000001,0.7490000000000001,35670,0.066,537038.292308,999.7339999999999,1937,0.004,0,0.0,0,0.0,172976,0.322,172982,0.322,537181.413908,48.222
1232,94922,39400,3660620,306206,125368,3366944,305594,120574,726704,9424252701,361.05800000000005,0.753,334021633,0.035,0.7509999999999999,638000571,24.443,0.7559999999999999,3142638083614847,1140.991,0.7609999999999999,275430500691964,10552181.417000001,0.511,4415570689877043,169167.55,0.51,49145744910,0.0,0.637,66306630953,2540.313,0.757,64085,0.002,26084.632047,999.3439999999999,5727,0.21899999999999997,0,0.0,39,0.001,485664,0.019,485766,0.019,26101.75942,2.312,11.288334582000001,3091269397767674,5754697.2020000005,0.5,138437592,0.0,0.7490000000000001,394458740,0.7340000000000001,0.7490000000000001,4127808297553260,25.881999999999998,0.75,15948545102641350,29689760.441,0.75,34892379691998940,64955.542,0.5,19982649278,0.0,0.625,41763192434,77.74600000000001,0.7490000000000001,63435,0.11800000000000001,536962.989327,999.6089999999999,2261,0.004,0,0.0,0,0.0,186024,0.34600000000000003,186027,0.34600000000000003,537173.249821,48.22,8504283458192712,15833639.968,0.662,115942490,0.0,0.588,323181982,0.602,0.7490000000000001,23800796,0.0,0.75,16134057306106062,30039080.408000004,0.75,33201339693612752,61815.679000000004,0.5,15151880442,0.0,0.625,33194228243,61.802,0.7490000000000001,41999,0.078,536932.993372,999.685,1809,0.003,0,0.0,0,0.0,164414,0.306,164418,0.306,537102.23772,48.22
1233,95188,39788,3487240,19546,45188,3392352,20026,49928,730271,9342922500,379.921,0.753,336306969,0.036000000000000004,0.7490000000000001,599746830,24.388,0.7559999999999999,1655538936531483,312076394.46900004,0.765,530491561,21.572,0.511,5813286381565736,236392.025,0.508,48344880714,0.0,0.63,62129111187,2526.424,0.7509999999999999,62571,0.003,24574.761583,999.31,6441,0.262,0,0.0,40,0.002,438361,0.018000000000000002,438484,0.018000000000000002,24591.719511000003,2.117,11.618747435,1344767841614775,2438235.951,0.627,133818388,0.0,0.607,383595683,0.696,0.75,2063754869364475,57.876999999999995,0.75,3565742095154021,6465146.102999999,0.7490000000000001,10096889964548366,18306.952,0.515,19544077216,0.0,0.625,40589646568,73.594,0.75,56554,0.10300000000000001,551340.144714,999.65,2431,0.004,0,0.0,0,0.0,196945,0.35700000000000004,196947,0.35700000000000004,551533.103592,48.21,1595144240298959,2892178.6339999996,0.617,105647461,0.0,0.599,321775285,0.583,0.75,1688660585464000,59.983999999999995,0.75,2815187644997118,5104256.625,0.7490000000000001,9489497220550856,17205.542,0.5329999999999999,15434511748,0.0,0.625,33723434296,61.144,0.75,36638,0.066,551339.6558739999,999.6419999999999,1687,0.003,0,0.0,0,0.0,175533,0.318,175535,0.318,551537.2466020001,48.205
1234,92528,39516,3538908,20154,49600,3359280,20022,46452,726676,9202322775,389.884,0.7609999999999999,328918990,0.035,0.76,575847190,24.397,0.7559999999999999,1860169692227561,331.54900000000004,0.7559999999999999,561053474421079,23770682.485999998,0.501,5492515184813902,232706.579,0.512,48504534039,0.0,0.633,59898090489,2537.759,0.754,61968,0.003,23586.513191,999.312,5903,0.25,0,0.0,40,0.002,438760,0.019,438863,0.019,23602.749932,2.14,11.027645935,710514092006797,1323109.4579999999,0.594,120621390,0.0,0.632,372270948,0.693,0.75,1500687526021896,38.086999999999996,0.75,3940135531838946,7337265.573,0.75,9945754261632814,18520.845,0.523,16797749415,0.0,0.624,38277838478,71.28,0.7490000000000001,54981,0.102,536770.995549,999.567,1946,0.004,0,0.0,0,0.0,182876,0.341,182879,0.341,537003.25996,48.211000000000006,1542803905759412,2871849.716,0.638,100926430,0.0,0.612,320041663,0.596,0.7490000000000001,1876563042267623,58.816,0.75,3190564026991178,5939070.001,0.7490000000000001,9282093489407342,17278.137,0.5,14235344893,0.0,0.625,34062131818,63.405,0.7490000000000001,35486,0.066,537226.768138,1000.02,1796,0.003,0,0.0,0,0.0,163075,0.304,163080,0.304,537216.100589,48.222
1235,92658,39516,3307508,20022,46520,3362960,19890,46270,725947,9466399954,372.416,0.758,341006629,0.036000000000000004,0.754,619560553,24.374000000000002,0.758,2572498393234842,460.786,0.765,558284652756808,21963356.585,0.504,3923415947377447,154350.264,0.502,49378528189,0.0,0.637,64200113821,2525.683,0.76,63577,0.003,25402.100876,999.3389999999999,5844,0.23,0,0.0,40,0.002,413019,0.016,413110,0.016,25418.913115,2.261,11.240109819,2444776064481745,4551438.096,0.633,125501736,0.0,0.617,382311980,0.7120000000000001,0.7490000000000001,1500968610479273,38.096,0.75,3940011931932473,7335117.791,0.75,8721940911450902,16237.632,0.5,18266933582,0.0,0.624,39338115164,73.236,0.7490000000000001,55366,0.10300000000000001,536944.263982,999.6289999999999,2269,0.004,0,0.0,0,0.0,181626,0.33799999999999997,181630,0.33799999999999997,537143.648404,48.221000000000004,860906938657080,1647818.024,0.653,102238654,0.0,0.594,296564580,0.568,0.75,1688338414909176,40.902,0.75,4127763796919994,7900741.972999999,0.75,7843938492121506,15013.681999999999,0.502,13827340306,0.0,0.624,30741397553,58.841,0.7490000000000001,34293,0.066,522315.06373199995,999.737,1779,0.003,0,0.0,0,0.0,164281,0.314,164285,0.314,522452.677369,48.2
1236,92096,39968,3284400,20062,45320,3350764,19882,46272,724948,9192330161,361.468,0.762,336885277,0.036000000000000004,0.7609999999999999,621144377,24.425,0.755,3188395267200054,162.562,0.75,1961344956278247,77125641.479,0.502,1640305652537127,64501.46599999999,0.514,47192145033,0.0,0.643,64450297412,2534.368,0.7609999999999999,62621,0.002,25413.602851,999.335,5937,0.233,0,0.0,39,0.002,404445,0.016,404520,0.016,25430.517253,2.237,11.36961718,892670966275302,1662301.254,0.63,118473523,0.0,0.612,373772763,0.696,0.7490000000000001,1876308607564888,52.636,0.75,3564716879475520,6638093.501,0.75,10249024060041402,19085.381,0.508,17110553557,0.0,0.624,38586181908,71.854,0.7490000000000001,53845,0.1,536797.110765,999.605,2339,0.004,0,0.0,0,0.0,185834,0.34600000000000003,185836,0.34600000000000003,537009.1395520001,48.21,1506424573903278,2731000.635,0.654,109512890,0.0,0.597,341833847,0.62,0.75,562967502076190,14.998,0.75,3753522752510245,6804770.182,0.7490000000000001,10129798467167166,18364.335,0.5,14526425594,0.0,0.625,34987116848,63.428000000000004,0.75,36895,0.067,551331.768055,999.5110000000001,1837,0.003,0,0.0,0,0.0,172782,0.313,172785,0.313,551601.692988,48.21
1237,151662,50484706,3758988,20782,46844,3350016,20562344,75106,729563,9600979257,369.68,0.7509999999999999,339036190,0.035,0.7559999999999999,631478994,24.315,0.763,1656475074500365,298.693,0.764,554573757718400,21353531.597,0.507,4995721944091484,192357.292,0.507,48892528320,0.0,0.632,65803089997,2533.709,0.754,62535,0.002,25955.092977,999.385,5255,0.20199999999999999,0,0.0,40,0.002,472207,0.018000000000000002,472285,0.018000000000000002,25971.055663,2.457,10.568749282999999,2368883917289693,4797222.69,0.594,123468175,0.0,0.6559999999999999,380107648,0.77,0.75,187559381218546,4.761,0.75,3939628985958188,7978135.789,0.75,10697270220472176,21663.022999999997,0.499,18620130364,0.0,0.624,39698368555,80.393,0.7490000000000001,56931,0.115,493688.71142799995,999.768,2382,0.005,0,0.0,0,0.0,186137,0.377,186141,0.377,493803.20041000005,48.23,1390950567495915,2819171.126,0.607,96088661,0.0,0.643,312135616,0.633,0.75,4126553500017386,244.386,0.75,1688541344944049,3422326.5130000003,0.75,11540336261685762,23389.891,0.5,14175157970,0.0,0.624,32362698835,65.593,0.7490000000000001,35552,0.07200000000000001,493527.867721,1000.28,1751,0.004,0,0.0,0,0.0,161180,0.327,161184,0.327,493389.902641,48.193000000000005
1238,287678,91110,3527676,20184,46520,3351456,19788,46272,725557,9626194603,383.976,0.753,344915555,0.035,0.755,610754682,24.362,0.755,1674042695053109,308428028.46599996,0.7559999999999999,542766072,21.65,0.512,6253356898275082,249438.157,0.517,49737512125,0.0,0.639,63638020494,2538.437,0.757,62833,0.003,25053.629057,999.3560000000001,5737,0.22899999999999998,0,0.0,40,0.002,477002,0.019,477074,0.019,25069.768676,2.2430000000000003,11.174920607,2258432699876299,4206531.291999999,0.623,139263972,0.0,0.607,418850427,0.78,0.7490000000000001,375353969534177,8.332,0.7490000000000001,4504712877419286,8390427.434,0.7490000000000001,10261374019164688,19112.72,0.521,18822692561,0.0,0.625,43253211097,80.563,0.7490000000000001,56484,0.105,536984.09717,1000.181,2237,0.004,0,0.0,0,0.0,186268,0.34700000000000003,186272,0.34700000000000003,536887.1744659999,48.199,1404739324517792,2615700.594,0.5,107474821,0.0,0.7490000000000001,312228863,0.581,0.7490000000000001,375304375692195,6.897,0.75,5441260902969978,10131922.078,0.75,9001652872660700,16761.564,0.5,13842425563,0.0,0.625,31410815240,58.489,0.7490000000000001,35116,0.065,536990.8846090001,999.9060000000001,1880,0.004,0,0.0,0,0.0,156649,0.292,156654,0.292,537041.329471,48.213
1239,104750,42920,3527116,292830,118814,3353724,292746,117234,725726,9348375061,381.898,0.758,339969907,0.036000000000000004,0.757,596874952,24.383000000000003,0.753,2422597856707594,290.61,0.755,833624830166555,34055041.214,0.506,3819438089316143,156030.767,0.515,48421584025,0.0,0.642,62060254291,2535.271,0.7609999999999999,62517,0.003,24462.135753,999.321,5961,0.244,0,0.0,40,0.002,453451,0.019,453531,0.019,24478.749708000003,2.158,11.34260499,6391381384747486,11903083.33,0.638,131433264,0.0,0.596,392107981,0.73,0.7490000000000001,1689025499855260,14.062000000000001,0.7490000000000001,12011489470314990,22369774.463000003,0.7490000000000001,39271698147772040,73138.226,0.516,19646036361,0.0,0.625,40769553278,75.928,0.7490000000000001,63661,0.11900000000000001,536953.752585,1000.0039999999999,2017,0.004,0,0.0,0,0.0,184863,0.344,184865,0.344,536951.746658,48.201,7042973657463928,13114316.475,0.599,112803784,0.0,0.612,362691687,0.675,0.7490000000000001,6379980955616916,65.383,0.75,9757877061796492,18169582.074,0.75,30004517581887672,55869.687999999995,0.539,15483066873,0.0,0.624,37770618743,70.33,0.7490000000000001,41499,0.077,536995.718504,999.909,1670,0.003,0,0.0,0,0.0,158450,0.295,158452,0.295,537044.661906,48.211999999999996
1240,101582,62488,3320256,24010,49864,3395184,20144,46272,726361,9503029802,369.934,0.759,336229079,0.035,0.765,624896258,24.326,0.77,1105782362005398,96.662,0.763,1143970530731415,44532434.155,0.49200000000000005,5692239456258408,221587.245,0.494,49982241538,0.0,0.629,65028463999,2531.425,0.753,61857,0.002,25672.119846999998,999.363,5604,0.218,0,0.0,40,0.002,389654,0.015,389751,0.015,25688.479699,2.403,10.689286686,1405738127276418,2689285.2410000004,0.5,128648237,0.0,0.75,366007716,0.7,0.75,750324977755001,14.81,0.75,5066251041831366,9692128.207,0.75,11541421512424342,22079.627999999997,0.5,17110433623,0.0,0.624,37276584172,71.313,0.7490000000000001,55658,0.106,522567.500625,999.712,1987,0.004,0,0.0,0,0.0,180716,0.34600000000000003,180719,0.34600000000000003,522718.12066300004,48.23,2369162963161491,4535166.287,0.594,110417054,0.0,0.633,344444525,0.659,0.75,937868076647955,23.802,0.75,3940337777926083,7542785.079,0.75,11295404885977782,21622.21,0.523,15966009824,0.0,0.625,36083089763,69.072,0.75,36612,0.07,522397.12224399997,999.998,1820,0.003,0,0.0,0,0.0,173636,0.332,173641,0.332,522398.25696800003,48.193999999999996
1241,92106,39392,3678068,20158,46518,3386676,19546,45204,726631,9409680722,394.31699999999995,0.75,334616780,0.035,0.758,580642431,24.331999999999997,0.763,1282406955207558,466.465,0.768,274920407087537,11520672.627,0.511,5601385468956976,234728.767,0.502,49028704444,0.0,0.628,60317797970,2527.646,0.747,61972,0.003,23846.67713,999.307,5825,0.244,0,0.0,39,0.002,458680,0.019,458766,0.019,23863.225350999997,2.167,11.012483518,1581996757426236,3026524.59,0.622,112739603,0.0,0.596,358521737,0.6859999999999999,0.75,1313080743488549,38.878,0.75,3377435519825841,6461385.969,0.75,9805290240610340,18758.542,0.531,17482789562,0.0,0.624,37267985415,71.298,0.7490000000000001,54711,0.105,522535.72653900005,999.665,2135,0.004,0,0.0,0,0.0,180180,0.345,180184,0.345,522710.690219,48.227,2613954664830293,5000312.74,0.6459999999999999,113508352,0.0,0.604,327705653,0.627,0.75,1125547107609751,33.324,0.75,3377585843010984,6461085.86,0.75,8729658813915790,16699.228,0.499,15710050702,0.0,0.624,33210393764,63.528999999999996,0.7490000000000001,35649,0.068,522514.527932,999.534,1842,0.004,0,0.0,0,0.0,173071,0.331,173075,0.331,522758.235445,48.227
1242,91724,39480,3514988,19806,45632,3353756,19890,46272,726474,9449319538,371.95599999999996,0.7440000000000001,340781122,0.036000000000000004,0.75,615844835,24.241999999999997,0.757,3327560855301603,154.555,0.7609999999999999,2152994194045531,84748839.412,0.522,1633523691379396,64300.794,0.516,48220965808,0.0,0.637,64489011500,2538.4970000000003,0.753,62816,0.002,25387.567978,999.337,5970,0.235,0,0.0,40,0.002,462873,0.018000000000000002,462960,0.018000000000000002,25404.409181,2.188,11.610240499000001,1184060557433659,2147082.973,0.594,123323236,0.0,0.6559999999999999,390311903,0.708,0.7490000000000001,1876693423971999,58.815,0.7490000000000001,3190860383553620,5786057.103999999,0.7490000000000001,11530071871245164,20907.732,0.5,18518835842,0.0,0.625,41313960510,74.916,0.7490000000000001,57974,0.105,551149.620536,999.4119999999999,2395,0.004,0,0.0,0,0.0,181193,0.32899999999999996,181199,0.32899999999999996,551474.056686,48.205,825631069561715,1497291.2880000002,0.511,106731329,0.0,0.7490000000000001,317515642,0.5760000000000001,0.75,22651344,0.0,0.75,5139471916536260,9320490.484,0.7390000000000001,10410059007363698,18878.76,0.5,14404244351,0.0,0.625,33914072626,61.504,0.75,36241,0.066,551242.504311,999.685,1725,0.003,0,0.0,0,0.0,158666,0.28800000000000003,158669,0.28800000000000003,551416.465205,48.203
