branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
2187022886391501,4184272.040,64.35%,102760659,0.00%,60.72%,311454621,0.596,75.02%,187603921872704,3.124,75.02%,6004706863145744,11488369.506,75.00%,8166861051065040,15625.062,49.98%,14264261343,0.00,62.48%,32757856321,62.673,74.98%,35583,0.068,522497.064793,999.656,1687,0.003,0,0.000,0,0.000,160368,0.307,160372,0.307,522677.030898,48.222,10.838903163
3527569467046169,6395953.793,63.83%,102652980,0.00%,61.25%,310953600,0.564,75.00%,562945386121336,17.643,75.00%,3190726319712055,5785212.254,74.98%,8722504825763650,15815.064,50.02%,14035353935,0.00,62.53%,32191041724,58.367,75.00%,35319,0.064,551339.511585,999.652,1764,0.003,0,0.000,0,0.000,158574,0.288,158578,0.288,551531.418290,48.211,11.439881064
249984800746691,478378.171,56.30%,107401500,0.00%,68.78%,323737847,0.620,75.02%,938014357466542,20.826,75.02%,4504045215018494,8619071.661,74.99%,9854433102754504,18857.729,49.99%,14469149840,0.00,62.48%,34107127260,65.268,74.98%,36362,0.070,522437.041238,999.751,1902,0.004,0,0.000,0,0.000,167779,0.321,167782,0.321,522567.324200,48.213,10.838723375
1129624134091403,2103477.983,62.29%,112686394,0.00%,60.18%,309359829,0.576,74.98%,375295289908881,9.091,75.00%,4128288193587723,7687303.291,75.00%,9359259846146216,17427.918,52.63%,14162546294,0.00,62.51%,32218743191,59.995,74.97%,35353,0.066,536844.247453,999.660,1756,0.003,0,0.000,0,0.000,167062,0.311,167067,0.311,537026.839871,48.211,11.139012809
710413711309082,1288206.710,59.43%,98917870,0.00%,65.65%,329327738,0.597,75.00%,2439316242334467,54.146,75.00%,4505084057267092,8169154.701,74.98%,9846085865396634,17854.095,50.03%,13795988939,0.00,62.52%,33233736297,60.263,75.00%,35184,0.064,551286.088297,999.658,1744,0.003,0,0.000,0,0.000,158819,0.288,158824,0.288,551474.934912,48.207,11.439659006
2248653608185701,4302776.073,50.07%,109683637,0.00%,75.02%,330995491,0.633,75.02%,2813916132902292,22.379,75.02%,12573784860469490,24059810.921,74.99%,26183564961675840,50101.988,49.99%,15100439265,0.00,62.49%,34225736980,65.491,74.99%,39727,0.076,522408.347300,999.623,1947,0.004,0,0.000,0,0.000,167587,0.321,167590,0.321,522605.306490,48.219,10.838230661
900225748964010,1824219.452,62.53%,95973055,0.00%,62.55%,408090351,0.827,75.02%,1313177961368816,38.876,75.02%,3377825100671210,6844832.268,75.00%,9008650592160406,18255.150,49.99%,14460731722,0.00,62.49%,42490952415,86.104,74.98%,34464,0.070,493221.671138,999.465,1795,0.004,0,0.000,0,0.000,162088,0.328,162092,0.328,493485.445438,48.241,10.229504797
2366677455663053,4406322.003,65.41%,108571174,0.00%,59.65%,313275966,0.583,74.98%,375283317021590,7.693,75.00%,4877998404793846,9081943.825,75.01%,9566334555822080,17810.771,50.02%,14048258708,0.00,62.49%,32943124329,61.334,74.97%,35480,0.066,536948.786233,999.701,1785,0.003,0,0.000,0,0.000,162773,0.303,162778,0.303,537109.510807,48.218,11.139187898
2667491592738893,5104365.907,63.31%,99875693,0.00%,61.76%,308169976,0.590,75.02%,1688426815921476,49.986,75.02%,3377785993064546,6463546.393,75.00%,8166227926750220,15626.447,49.98%,14287655163,0.00,62.48%,32971108212,63.092,74.99%,35619,0.068,522368.973066,999.577,1928,0.004,0,0.000,0,0.000,159130,0.305,159133,0.305,522590.198551,48.216,10.838475776
1124410369712844,2151487.832,50.07%,105394693,0.00%,75.02%,309173622,0.592,75.02%,187612739323445,4.166,75.01%,4503281821080635,8616743.765,75.01%,9855523116279346,18857.918,49.98%,14117957924,0.00,62.49%,32947574767,63.043,74.99%,34856,0.067,522412.832094,999.604,1696,0.003,0,0.000,0,0.000,160473,0.307,160478,0.307,522619.906514,48.216,10.839212626
1536407459830607,2860938.670,64.12%,100206461,0.00%,60.97%,316466707,0.589,74.99%,1313748980442353,33.334,74.99%,3941123375416030,7338751.316,74.99%,8437604437797096,15711.632,50.04%,13994417395,0.00,62.50%,32361866102,60.261,74.98%,35138,0.065,537070.244925,1000.077,1701,0.003,0,0.000,0,0.000,160868,0.300,160871,0.300,537029.149219,48.209,11.139536071
1093193348986431,2035673.231,64.37%,106854174,0.00%,60.69%,328696811,0.612,74.98%,750567252174963,20.003,75.00%,3752337382243350,6987357.517,75.01%,9284592329358542,17289.161,50.02%,14091015254,0.00,62.49%,34403030792,64.063,74.97%,35355,0.066,536907.468595,999.794,2079,0.004,0,0.000,0,0.000,159507,0.297,159512,0.297,537018.089187,48.211,11.138917634
5012475270730412,9334348.104,61.77%,98563011,0.00%,63.30%,335664478,0.625,74.98%,3565604430691959,27.146,74.99%,13135142223546074,24460567.542,75.00%,23063830468248016,42950.002,50.04%,15137539966,0.00,62.49%,34861631979,64.920,74.98%,39591,0.074,537010.143326,1000.033,1810,0.003,0,0.000,0,0.000,159862,0.298,159867,0.298,536992.537118,48.200,11.140881722
2240219136467566,4170807.418,62.82%,108271060,0.00%,62.26%,320649278,0.597,74.99%,375335973945400,8.333,74.99%,4504291546519836,8386024.514,74.99%,8437930167128756,15709.616,50.04%,14276441721,0.00,62.51%,33608490353,62.572,74.97%,35065,0.065,537116.741983,999.996,1734,0.003,0,0.000,0,0.000,163853,0.305,163857,0.305,537118.814638,48.218,11.139414083
509373369050348,974366.299,55.26%,99904498,0.00%,69.82%,318777423,0.610,75.02%,2626096561056291,60.849,75.03%,4315769911706178,8255517.489,75.00%,9008667127865828,17232.431,49.99%,13853751165,0.00,62.49%,31711174815,60.659,74.99%,35082,0.067,522621.123259,999.708,1832,0.004,0,0.000,0,0.000,160028,0.306,160032,0.306,522774.001461,48.228,10.839525307
1125399473493658,2153161.416,62.53%,97485444,0.00%,62.54%,300436443,0.575,75.02%,1313086164012050,33.324,75.03%,3940359402933332,7538860.671,75.01%,8447484723473738,16162.082,49.98%,14124512334,0.00,62.48%,31961116589,61.149,74.98%,35928,0.069,522513.822761,999.695,2050,0.004,0,0.000,0,0.000,158804,0.304,158808,0.304,522673.063575,48.223,10.838644659
1446481488455607,2767756.734,58.38%,102310365,0.00%,66.70%,342096084,0.655,75.02%,1876077018981831,52.615,75.02%,3565674740763930,6822707.621,74.99%,9009890569350992,17239.892,49.99%,14644270412,0.00,62.48%,35610501153,68.139,74.97%,35296,0.068,522468.679422,999.713,1851,0.004,0,0.000,0,0.000,167866,0.321,167868,0.321,522618.722463,48.215,10.839352218
1440102346183800,2755203.056,58.64%,108626398,0.00%,62.00%,327903959,0.627,75.02%,937857113697628,24.991,75.03%,3752725092826372,7179711.687,75.01%,8016819726576134,15337.775,54.42%,14350679730,0.00,62.48%,33699575870,64.474,74.95%,36168,0.069,522625.655774,999.887,1960,0.004,0,0.000,0,0.000,164088,0.314,164091,0.314,522684.650356,48.217,10.840189493
874745270129924,1586392.760,64.36%,107862249,0.00%,60.73%,312802663,0.567,75.00%,750556615988028,18.178,75.00%,4128876931414636,7487917.562,74.99%,10411735399043550,18882.185,50.01%,13990289042,0.00,62.52%,32616891496,59.152,74.99%,36300,0.066,551279.600878,999.772,1751,0.003,0,0.000,0,0.000,158224,0.287,158227,0.287,551405.233487,48.201,11.439785099
6290861230445970,12383095.571,64.88%,110275905,0.00%,60.21%,310659757,0.612,75.00%,1313484952021906,8.858,75.00%,14827710962079404,29187253.576,74.98%,32356255479536140,63690.898,50.02%,15959546320,0.00,62.52%,32940486532,64.841,75.00%,39769,0.078,508175.275090,1000.305,2067,0.004,0,0.000,0,0.000,184323,0.363,184325,0.363,508020.082242,48.201,10.539531492
1968306793866284,3872982.870,64.35%,103458563,0.00%,59.92%,325161739,0.640,74.99%,1501383611353712,38.088,74.99%,3941870052748454,7756308.741,74.98%,9140124937552492,17984.771,50.81%,13955689011,0.00,62.52%,34371948235,67.633,75.00%,35986,0.071,507972.669364,999.524,1941,0.004,0,0.000,0,0.000,166050,0.327,166053,0.327,508214.691322,48.224,10.538527054
2617496383,5.008,50.05%,105510443,4.03%,75.02%,319048808,0.610,75.03%,937861559033538,18.511,75.03%,5066373824374322,9694279.371,75.00%,8166144809223884,15625.552,49.98%,13935444770,0.00,62.48%,31903039145,61.045,74.96%,34955,0.067,522542.276159,999.861,1558,0.003,0,0.000,0,0.000,162755,0.311,162758,0.311,522614.794802,48.217,10.838797936
1944855277991329,3724733.937,65.13%,107391024,0.00%,59.94%,322971644,0.619,75.02%,375196520384930,12.497,75.02%,3002201808474717,5749735.257,75.00%,10138456715791280,19416.897,49.97%,13898455234,0.00,62.48%,33532070580,64.220,74.99%,35093,0.067,522193.251209,1000.090,1670,0.003,0,0.000,0,0.000,167235,0.320,167238,0.320,522146.094448,48.174,10.838717962
2462197566,4.711,58.89%,105911676,4.30%,62.04%,306736416,0.587,75.01%,937974698805686,24.994,75.02%,3752725061934125,7179614.694,75.01%,9614254207216978,18393.738,54.16%,13624978399,0.00,62.51%,32131108878,61.472,75.00%,35346,0.068,522499.832494,999.633,1736,0.003,0,0.000,0,0.000,162808,0.311,162811,0.311,522691.707232,48.221,10.839492895
2366265552890942,4657081.657,65.42%,111232176,0.00%,58.91%,297542394,0.586,74.99%,22084857,0.000,74.99%,3941647067130213,7757612.932,74.98%,8863428914560550,17444.243,50.81%,14076568067,0.00,62.53%,30780476556,60.580,74.98%,34930,0.069,507999.230015,999.801,1760,0.003,0,0.000,0,0.000,157239,0.309,157245,0.309,508100.507408,48.213,10.538756810
1390343667647137,2588719.200,60.74%,108103520,0.00%,59.41%,308739786,0.575,74.98%,1313685023169289,43.753,74.99%,3002476401952638,5590393.577,75.00%,9983065884262406,18587.746,54.98%,13967276683,0.00,62.51%,32366767211,60.265,74.98%,35175,0.065,536957.013851,999.775,1674,0.003,0,0.000,0,0.000,158740,0.296,158742,0.296,537077.821236,48.216,11.138981446
1433926452301790,2744131.954,58.89%,103276488,0.00%,61.52%,330141969,0.632,74.76%,1125664700986761,28.563,75.02%,3941047783799735,7542057.082,74.99%,8710859819272904,16670.136,54.93%,13968118789,0.00,62.49%,34507917110,66.038,74.99%,35157,0.067,522373.882736,999.677,1715,0.003,0,0.000,0,0.000,158416,0.303,158421,0.303,522542.821009,48.209,10.839207700
2321082290708361,4567400.862,66.70%,113881601,0.00%,58.14%,296291447,0.583,75.00%,24264989,0.000,75.00%,3753550086716262,7386195.643,74.99%,9518516949137096,18730.436,50.27%,14090908643,0.00,62.52%,31848107250,62.670,75.00%,34428,0.068,508180.956657,999.993,1654,0.003,0,0.000,0,0.000,160334,0.316,160339,0.316,508184.492826,48.223,10.538230891
1778365279290508,3403811.175,63.31%,100848709,0.00%,61.76%,298285998,0.571,75.02%,1688367993653886,64.268,75.02%,2627063154438134,5028228.467,75.00%,11262751205735808,21557.033,49.98%,14075155619,0.00,62.48%,31680589385,60.637,74.98%,35674,0.068,522431.231579,999.939,2001,0.004,0,0.000,0,0.000,160705,0.308,160707,0.308,522462.965144,48.202,10.839064049
749655268918519,1395837.966,56.32%,102509374,0.00%,68.75%,321901605,0.599,74.98%,1125888207351869,26.087,75.00%,4315920652303526,8036128.276,75.00%,9000938011528106,16759.505,50.03%,14093832031,0.00,62.49%,33049308974,61.537,74.98%,35008,0.065,537013.075352,999.904,1665,0.003,0,0.000,0,0.000,163700,0.305,163703,0.305,537064.678945,48.211,11.139785924
6049548969875058,10691315.805,65.14%,116479901,0.00%,59.91%,347352975,0.614,75.00%,2626403516805167,18.920,75.02%,13881758179220708,24533111.702,75.02%,33494721145013700,59194.932,50.00%,15575627194,0.00,62.48%,35919450811,63.480,74.97%,42227,0.075,565779.851358,999.898,2103,0.004,0,0.000,0,0.000,161242,0.285,161246,0.285,565837.646189,48.196,11.740387450
1028424796370283,1968039.651,54.74%,108080587,0.00%,70.34%,313476803,0.600,75.02%,1125559056838567,28.562,75.02%,3940758337829300,7541211.268,75.00%,9573847538336666,18320.943,49.98%,15688234218,0.00,62.48%,32545237058,62.280,74.98%,36018,0.069,522429.033608,999.744,1843,0.004,0,0.000,0,0.000,170145,0.326,170147,0.326,522563.046949,48.213,10.838546840
1770787364414981,3298166.366,63.58%,100626017,0.00%,61.47%,329985225,0.615,74.99%,1125568323351125,35.294,75.02%,3189155249183748,5939936.545,75.02%,9004754245614242,16771.736,50.01%,13787128284,0.00,62.48%,33485346261,62.368,74.97%,35476,0.066,536697.575855,999.622,1722,0.003,0,0.000,0,0.000,163487,0.305,163490,0.305,536900.558656,48.200,11.139066709
1404594021567720,2546446.842,50.10%,108971759,0.00%,75.00%,357669630,0.648,75.01%,750489051459435,16.660,75.01%,4504820388745854,8166975.993,74.98%,9286563229231060,16835.996,50.01%,13997869035,0.00,62.51%,36695056770,66.526,75.01%,34956,0.063,551383.716471,999.626,1672,0.003,0,0.000,0,0.000,161520,0.293,161524,0.293,551589.767442,48.215,11.440175450
561969508540516,1018837.323,50.09%,109393580,0.00%,75.01%,318669369,0.578,75.01%,1313335816987383,31.808,75.01%,4128991488407836,7485763.146,74.99%,10695051867925644,19389.874,50.00%,14264854054,0.00,62.51%,33608740988,60.932,75.01%,35876,0.065,551430.222151,999.730,2016,0.004,0,0.000,0,0.000,167080,0.303,167083,0.303,551579.232222,48.214,11.440306244
1742370666592974,3159287.128,64.62%,102161215,0.00%,60.47%,325629797,0.590,75.00%,938191508362379,26.312,75.00%,3565698913921609,6465367.501,74.99%,9005298674404744,16328.514,50.01%,13792410023,0.00,62.52%,33591316147,60.908,74.99%,34976,0.063,551343.518286,999.703,1661,0.003,0,0.000,0,0.000,162786,0.295,162788,0.295,551507.538178,48.208,11.440256906
490928022594285,914409.338,57.34%,110725677,0.00%,74.98%,326383555,0.608,75.01%,562720659197464,9.028,75.03%,6233055705397754,11609775.933,67.74%,11823027813757056,22021.735,50.00%,13927151334,0.00,62.49%,32413538863,60.374,74.98%,36279,0.068,536812.050610,999.874,1457,0.003,0,0.000,0,0.000,167549,0.312,167552,0.312,536879.931310,48.196,11.139520461
5377481293627360,10290497.569,60.19%,110647521,0.00%,64.88%,330038974,0.632,75.02%,7128610190703422,58.442,75.02%,12197830171273996,23342106.624,75.00%,29563534281438876,56573.600,49.99%,17299201595,0.00,62.48%,34986634148,66.951,74.98%,42234,0.081,522421.518482,999.720,1891,0.004,0,0.000,0,0.000,176124,0.337,176126,0.337,522567.665706,48.214,10.838488487
3202103418546680,5961794.568,65.93%,111873204,0.00%,59.14%,319265128,0.594,74.98%,25573720,0.000,75.01%,3939744417308521,7335161.859,75.02%,8722330202834834,16239.557,50.02%,14310415268,0.00,62.50%,32788106120,61.046,74.96%,36009,0.067,536929.730855,999.676,1857,0.003,0,0.000,0,0.000,163437,0.304,163439,0.304,537103.951189,48.214,11.139985432
867492548711831,1615097.425,64.89%,107384182,0.00%,60.17%,307425742,0.572,74.98%,750568458871051,21.054,75.00%,3564901834735419,6637133.407,75.01%,9847278230847030,18333.660,50.02%,13507462481,0.00,62.49%,31801167750,59.207,74.97%,35268,0.066,536934.344809,999.664,1559,0.003,0,0.000,0,0.000,158379,0.295,158384,0.295,537114.687353,48.218,11.139339355
1927722768811542,3793581.758,58.41%,101212200,0.00%,66.69%,346042047,0.681,74.99%,2627286871406133,99.974,74.99%,2627962918250838,5171590.204,74.98%,8437236127423084,16603.708,50.04%,14332919280,0.00,62.51%,36073034340,70.988,74.99%,35010,0.069,508032.364936,999.761,1769,0.003,0,0.000,0,0.000,164335,0.323,164339,0.323,508153.742802,48.224,10.537314741
2613803274001449,5001814.391,64.61%,105755791,0.00%,60.46%,316149642,0.605,75.02%,937970144877032,19.997,75.02%,4690644788004586,8976090.449,75.01%,10702772527911828,20480.991,49.97%,14403650380,0.00,62.47%,32943105183,63.040,74.98%,35967,0.069,522523.066025,999.908,1604,0.003,0,0.000,0,0.000,157463,0.301,157467,0.301,522571.025172,48.212,10.838953260
878207021092683,1592241.654,64.10%,113735897,0.00%,60.99%,317261286,0.575,75.00%,2251797291111643,92.285,75.00%,2440043781011118,4423944.756,74.98%,10409611627620056,18873.246,50.02%,15992925939,0.00,62.52%,33576220004,60.876,75.00%,36659,0.066,551335.727860,999.605,1779,0.003,0,0.000,0,0.000,168338,0.305,168342,0.305,551553.854206,48.213,11.439990014
1317142363700234,2452932.749,64.11%,109554799,0.00%,59.40%,329420139,0.613,74.99%,187647615634311,5.001,75.00%,3752285382749522,6987933.842,75.01%,10914037106634276,20325.365,51.58%,14324865381,0.00,62.49%,34321623391,63.918,74.98%,35513,0.066,536759.596526,999.615,1774,0.003,0,0.000,0,0.000,165052,0.307,165055,0.307,536966.357681,48.206,11.138988673
3467185561468684,6288704.676,56.83%,113294168,0.00%,75.01%,353950467,0.642,75.01%,1313438058924005,5.842,75.01%,22484408961789640,40781724.908,68.23%,32645365830609768,59211.444,50.01%,15500182028,0.00,62.51%,35454524262,64.307,75.01%,41528,0.075,551381.905298,1000.084,1765,0.003,0,0.000,0,0.000,167501,0.304,167503,0.304,551335.408501,48.197,11.439099828
2386512363299833,4327696.578,64.87%,111732680,0.00%,58.92%,311779920,0.565,75.01%,23839306,0.000,75.01%,3565635635471748,6465916.278,74.99%,8776487875657796,15915.265,51.31%,14447969259,0.00,62.52%,32756542739,59.401,75.01%,35106,0.064,551421.545987,999.947,1995,0.004,0,0.000,0,0.000,160829,0.292,160832,0.292,551450.944013,48.202,11.440449541
1466245949677053,2805725.991,57.59%,101907764,0.00%,62.56%,305688880,0.585,75.01%,750415528741870,19.041,75.02%,3941028024927499,7541330.131,74.99%,8967149982216058,17159.035,54.93%,13691248855,0.00,62.50%,31148509579,59.604,75.00%,34748,0.066,522349.193018,999.538,1654,0.003,0,0.000,0,0.000,162294,0.311,162297,0.311,522590.571760,48.216,10.838601455
1149041997693388,2083303.454,61.24%,103058885,0.00%,58.91%,316457461,0.574,75.01%,2251396830683088,133.294,75.01%,1689046087209961,3062373.311,74.99%,9732683198830772,17646.120,54.95%,14320770542,0.00,62.50%,33287896615,60.354,75.00%,35677,0.065,551326.545597,999.598,1850,0.003,0,0.000,0,0.000,158934,0.288,158937,0.288,551548.069303,48.210,11.440449963
3188899110641716,5937527.746,66.20%,110708422,0.00%,58.88%,320511232,0.597,74.97%,25512232,0.000,74.99%,4127213846777817,7684610.230,75.02%,7878093209516616,14668.510,50.02%,13636919268,0.00,62.50%,32727337445,60.936,74.97%,35304,0.066,536922.811675,999.716,1616,0.003,0,0.000,0,0.000,160699,0.299,160701,0.299,537075.235176,48.213,11.139638172
892712488338981,1664109.076,63.06%,103477627,0.00%,61.99%,307921691,0.574,74.99%,2814340801703762,93.748,75.01%,3002013594312606,5596066.071,75.01%,9845667859957246,18353.351,50.03%,14298991256,0.00,62.49%,32860755443,61.256,74.97%,36295,0.068,536676.605063,1000.421,1672,0.003,0,0.000,0,0.000,161818,0.302,161821,0.302,536450.705921,48.160,11.138856659
1164167222166594,2168146.689,60.45%,95534513,0.00%,64.59%,432132861,0.805,75.01%,1500618198469758,38.087,75.03%,3939933568028344,7337737.876,75.01%,9568028176333232,17819.509,50.01%,14229913451,0.00,62.46%,44886190517,83.596,74.96%,35678,0.066,536656.708806,999.470,1840,0.003,0,0.000,0,0.000,165129,0.308,165132,0.308,536941.171048,48.211,11.137260771
6805001088863920,13021393.390,66.18%,116346067,0.00%,58.88%,324866315,0.622,75.02%,23592765,0.000,75.03%,16321926206079848,31232062.895,75.02%,31533601407027824,60339.657,49.99%,15477853800,0.00,62.47%,33465017205,64.035,74.95%,41417,0.079,522567.307695,999.934,1816,0.003,0,0.000,0,0.000,163162,0.312,163165,0.312,522601.605315,48.215,10.838958356
2562532772507593,4903887.086,65.91%,112552224,0.00%,59.16%,306499975,0.587,75.01%,562760507134568,15.787,75.03%,3564740907288338,6821800.325,75.01%,9011357874029604,17244.923,49.98%,14523732258,0.00,62.48%,32558831938,62.307,74.98%,35473,0.068,522393.184058,999.697,1704,0.003,0,0.000,0,0.000,163808,0.313,163811,0.313,522551.340928,48.209,10.839379079
562017487813587,1018728.076,50.08%,115376719,0.00%,75.00%,329686522,0.598,75.01%,2251164408934156,66.634,75.02%,3378404206495657,6123786.700,74.98%,9007135074500576,16326.576,50.00%,15795935164,0.00,62.50%,34732556238,62.957,75.00%,36057,0.065,551410.308461,999.501,1679,0.003,0,0.000,0,0.000,168957,0.306,168960,0.306,551685.480216,48.220,11.441030782
716856621894913,1371784.599,58.90%,106361820,0.00%,75.02%,360099415,0.689,75.02%,938033762161293,17.634,75.02%,5319382490033410,10179227.967,66.14%,9571972832605718,18317.031,49.99%,14158840570,0.00,62.49%,36346519623,69.553,74.99%,35247,0.067,522397.213170,999.665,1941,0.004,0,0.000,0,0.000,162613,0.311,162616,0.311,522572.292034,48.217,10.837924622
518954258334859,966258.006,54.24%,105844047,0.00%,74.98%,320886596,0.597,74.99%,562917485963032,11.337,75.00%,4965491603707890,9245412.168,70.86%,10131269153757450,18863.743,50.01%,13652133310,0.00,62.50%,32520728670,60.551,74.98%,35627,0.066,536953.172816,999.771,1774,0.003,0,0.000,0,0.000,165115,0.307,165120,0.307,537076.283204,48.207,11.141012238
843664651549385,1490505.093,50.05%,107484467,0.00%,75.00%,325837077,0.576,75.03%,1500532655480315,44.428,75.03%,3377465013189776,5966978.459,75.01%,9571768431274472,16910.475,49.99%,14599432602,0.00,62.48%,34252283641,60.514,74.97%,35685,0.063,565790.636052,999.584,1806,0.003,0,0.000,0,0.000,159779,0.282,159782,0.282,566026.010723,48.213,11.740147716
562147976944503,1047206.308,50.07%,104847550,0.00%,74.98%,311847006,0.581,75.00%,1125492358344572,24.996,75.03%,4502639674995366,8387813.998,75.02%,12664874470544952,23592.963,50.01%,14272137520,0.00,62.49%,33041458429,61.552,74.98%,36050,0.067,536821.810788,1000.027,1911,0.004,0,0.000,0,0.000,161867,0.302,161870,0.302,536807.286845,48.193,11.138722784
8516853997128914,16289630.888,62.79%,103776189,0.00%,62.27%,328420264,0.628,75.02%,3376420164040714,25.345,75.03%,13321885522807674,25479901.144,75.01%,31248444732624428,59766.861,49.99%,15153232752,0.00,62.48%,33209511767,63.518,74.98%,41289,0.079,522608.777212,999.560,1940,0.004,0,0.000,0,0.000,159924,0.306,159931,0.306,522838.979937,48.231,10.840408295
742768587547335,1461787.492,56.84%,103046061,0.00%,68.26%,317820560,0.625,75.00%,1125854923912787,26.077,75.00%,4317382836095933,8496719.344,74.98%,8439357943069318,16608.871,50.03%,14230327881,0.00,62.51%,33886612822,66.690,75.00%,35520,0.070,508210.374557,1000.171,1812,0.004,0,0.000,0,0.000,162094,0.319,162096,0.319,508123.507572,48.213,10.539125201
931035417143645,1688070.606,60.47%,111443364,0.00%,59.69%,309543963,0.561,75.01%,2439086213185582,259.931,75.01%,938358624365483,1701348.394,74.99%,10502690516882292,19042.544,54.94%,14230808082,0.00,62.51%,32544048184,59.006,75.00%,35891,0.065,551332.334216,999.627,1893,0.003,0,0.000,0,0.000,157799,0.286,157801,0.286,551538.196298,48.213,11.439705870
2405007171492524,4478872.678,64.37%,102886043,0.00%,60.69%,311984329,0.581,74.98%,375279932514694,8.697,75.00%,4315019682563428,8035911.074,75.02%,7597017642369096,14148.014,50.02%,14497534950,0.00,62.49%,33189356494,61.809,74.97%,35280,0.066,536884.016166,999.845,1690,0.003,0,0.000,0,0.000,157992,0.294,157996,0.294,536967.077240,48.206,11.139022106
1967555422940835,3663957.063,50.07%,107301332,0.00%,74.98%,319647046,0.595,75.00%,25150428,0.000,75.02%,5439965168500772,10130234.996,75.03%,8444673356925662,15725.565,50.00%,14348137867,0.00,62.49%,32623911885,60.752,74.97%,35604,0.066,536805.455743,999.632,1811,0.003,0,0.000,0,0.000,166748,0.311,166751,0.311,537002.860290,48.213,11.138153232
1721262705952321,3204985.901,65.41%,106172469,0.00%,59.65%,335540519,0.625,74.98%,375278994457984,10.001,75.00%,3752412525804230,6986980.661,75.01%,10129240622951160,18860.615,50.02%,13933294458,0.00,62.49%,34705030066,64.621,74.97%,35784,0.067,536922.014379,999.747,1845,0.003,0,0.000,0,0.000,163993,0.305,163997,0.305,537057.809060,48.210,11.139973839
1194588192317947,2223807.752,58.91%,98415178,0.00%,66.15%,368738044,0.686,74.98%,2439300821775002,92.860,75.00%,2626848378406463,4890058.201,75.01%,10688806321418324,19897.945,50.03%,14725185671,0.00,62.50%,39085865159,72.761,74.98%,35670,0.066,537038.292308,999.734,1937,0.004,0,0.000,0,0.000,172976,0.322,172982,0.322,537181.413908,48.222,11.139855670
8504283458192712,15833639.968,66.20%,115942490,0.00%,58.87%,323181982,0.602,74.97%,23800796,0.000,75.00%,16134057306106062,30039080.408,75.02%,33201339693612752,61815.679,50.02%,15151880442,0.00,62.50%,33194228243,61.802,74.96%,41999,0.078,536932.993372,999.685,1809,0.003,0,0.000,0,0.000,164414,0.306,164418,0.306,537102.237720,48.220,11.138586981
1595144240298959,2892178.634,61.76%,105647461,0.00%,59.95%,321775285,0.583,75.01%,1688660585464000,59.984,75.01%,2815187644997118,5104256.625,74.99%,9489497220550856,17205.542,53.39%,15434511748,0.00,62.51%,33723434296,61.144,75.00%,36638,0.066,551339.655874,999.642,1687,0.003,0,0.000,0,0.000,175533,0.318,175535,0.318,551537.246602,48.205,11.441463149
1542803905759412,2871849.716,63.86%,100926430,0.00%,61.23%,320041663,0.596,74.99%,1876563042267623,58.816,75.00%,3190564026991178,5939070.001,74.99%,9282093489407342,17278.137,50.04%,14235344893,0.00,62.51%,34062131818,63.405,74.99%,35486,0.066,537226.768138,1000.020,1796,0.003,0,0.000,0,0.000,163075,0.304,163080,0.304,537216.100589,48.222,11.140426918
860906938657080,1647818.024,65.39%,102238654,0.00%,59.42%,296564580,0.568,75.01%,1688338414909176,40.902,75.02%,4127763796919994,7900741.973,75.01%,7843938492121506,15013.682,50.24%,13827340306,0.00,62.48%,30741397553,58.841,74.99%,34293,0.066,522315.063732,999.737,1779,0.003,0,0.000,0,0.000,164281,0.314,164285,0.314,522452.677369,48.200,10.839214204
1506424573903278,2731000.635,65.40%,109512890,0.00%,59.70%,341833847,0.620,75.00%,562967502076190,14.998,75.00%,3753522752510245,6804770.182,74.99%,10129798467167166,18364.335,50.02%,14526425594,0.00,62.53%,34987116848,63.428,75.00%,36895,0.067,551331.768055,999.511,1837,0.003,0,0.000,0,0.000,172782,0.313,172785,0.313,551601.692988,48.210,11.441646286
1390950567495915,2819171.126,60.71%,96088661,0.00%,64.34%,312135616,0.633,75.02%,4126553500017386,244.386,75.03%,1688541344944049,3422326.513,75.01%,11540336261685762,23389.891,50.00%,14175157970,0.00,62.46%,32362698835,65.593,74.96%,35552,0.072,493527.867721,1000.280,1751,0.004,0,0.000,0,0.000,161180,0.327,161184,0.327,493389.902641,48.193,10.237784524
1404739324517792,2615700.594,50.09%,107474821,0.00%,74.98%,312228863,0.581,74.98%,375304375692195,6.897,75.00%,5441260902969978,10131922.078,75.01%,9001652872660700,16761.564,50.03%,13842425563,0.00,62.50%,31410815240,58.489,74.98%,35116,0.065,536990.884609,999.906,1880,0.004,0,0.000,0,0.000,156649,0.292,156654,0.292,537041.329471,48.213,11.138980380
