branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
1446815159857999,2768558.440,58.36%,136972656,0.00%,65.16%,373957053,0.716,75.02%,750460908581184,24.992,75.01%,3002822213849927,5746061.428,74.99%,10921116682780758,20898.143,51.55%,17676923229,0.00,62.49%,38155631742,73.013,75.00%,55747,0.107,522359.778623,999.563,2105,0.004,0,0.000,0,0.000,180996,0.346,180999,0.346,522587.906806,48.215,10.838681143
878380667885715,1680791.893,64.09%,125987619,0.00%,60.97%,353048492,0.676,75.02%,1875953070956384,52.619,75.02%,3565186468309868,6822026.863,75.00%,10136181628874176,19395.705,49.98%,17535753090,0.00,62.48%,36487550749,69.819,74.97%,55107,0.105,522439.955010,999.695,2046,0.004,0,0.000,0,0.000,179485,0.343,179490,0.343,522599.300746,48.217,10.838434800
4555998282238982,8717213.023,64.87%,131442282,0.00%,59.67%,384762783,0.736,75.03%,2625976368862875,22.944,75.03%,11445385307927512,21899012.176,75.01%,25915869490047744,49586.093,50.50%,18776472634,0.00,62.47%,39847093459,76.241,74.96%,61467,0.118,522510.758219,999.745,2295,0.004,0,0.000,0,0.000,181200,0.347,181204,0.347,522643.908122,48.214,10.840140019
2464146617088380,4246082.412,62.83%,145594251,0.00%,59.93%,409008843,0.705,74.99%,938358292807434,24.998,74.99%,3753773887852085,6468297.452,74.98%,12629972629493986,21763.277,52.37%,19323329169,0.00,62.52%,42421146313,73.098,74.98%,58831,0.101,580152.564028,999.687,2352,0.004,0,0.000,0,0.000,189432,0.326,189435,0.326,580334.147539,48.201,12.039991304
281106454530621,537921.549,50.07%,134752145,0.00%,75.02%,375667799,0.719,75.03%,562813513523426,11.535,75.02%,4879322239145512,9337005.725,74.99%,11826115447720164,22630.296,49.98%,18265377614,0.00,62.48%,38039587574,72.792,74.98%,56610,0.108,522385.601311,999.630,1941,0.004,0,0.000,0,0.000,185612,0.355,185617,0.355,522578.906208,48.214,10.838809001
878254404004603,1635258.331,64.10%,128346438,0.00%,60.95%,376617978,0.701,74.99%,938049191807290,21.737,75.02%,4315466507991193,8035146.223,75.01%,11252505713106922,20951.507,50.03%,17468383669,0.00,62.49%,38190423723,71.108,74.97%,56130,0.105,536920.366946,999.714,2085,0.004,0,0.000,0,0.000,180192,0.336,180197,0.336,537073.799030,48.218,11.138410165
2395137281917138,4712566.953,64.64%,132486795,0.00%,60.46%,379373033,0.746,74.99%,1125938252918582,20.686,75.00%,5443063532728482,10709532.819,74.98%,8158375320541690,16052.061,50.03%,18147487476,0.00,62.52%,38419713351,75.593,74.98%,57465,0.113,508040.339953,999.598,2318,0.005,0,0.000,0,0.000,180857,0.356,180861,0.356,508244.722232,48.231,10.537734184
1427706665627504,2731772.561,59.15%,138504049,0.00%,65.93%,368784159,0.706,75.03%,937966065979013,21.734,75.02%,4315625598443265,8257513.869,75.01%,10701577029347644,20476.387,49.97%,18347961484,0.00,62.47%,38233379255,73.156,74.97%,56521,0.108,522532.943431,999.814,2161,0.004,0,0.000,0,0.000,181593,0.347,181599,0.347,522630.136230,48.219,10.838748026
1440296417993501,2755718.217,58.63%,121907184,0.00%,62.01%,377701459,0.723,75.02%,750285997893450,17.385,75.03%,4315617185217134,8257067.606,75.01%,8017374539618972,15339.638,54.42%,17082535815,0.00,62.48%,39633624737,75.831,74.95%,53177,0.102,522652.457847,999.991,1955,0.004,0,0.000,0,0.000,180227,0.345,180232,0.345,522657.363490,48.219,10.839191150
4061718910235010,7564789.853,58.90%,113027544,0.00%,66.15%,385981198,0.719,74.99%,4315159913001828,42.590,75.01%,10131867910943364,18870200.833,75.01%,27850109536519712,51869.721,50.03%,18252178328,0.00,62.49%,41377537361,77.064,74.97%,58506,0.109,536831.753357,999.828,2294,0.004,0,0.000,0,0.000,177558,0.331,177563,0.331,536924.222526,48.199,11.139699519
713337023049556,1327847.756,59.19%,139401120,0.00%,62.02%,430263656,0.801,74.99%,938256435563461,24.993,75.00%,3754148963070791,6988195.082,74.98%,10961239023847542,20403.899,53.93%,19810867693,0.00,62.53%,45134598687,84.016,74.98%,57145,0.106,537191.421410,999.960,2190,0.004,0,0.000,0,0.000,188974,0.352,188978,0.352,537212.959687,48.223,11.140216977
2506569027377049,4667582.371,61.76%,124132200,0.00%,59.13%,373723443,0.696,74.99%,1876081768777784,62.501,75.02%,3001689981735579,5589566.889,75.02%,10130617711913584,18864.628,54.18%,18017913530,0.00,62.49%,39403626059,73.375,74.97%,56819,0.106,536763.269357,999.528,2101,0.004,0,0.000,0,0.000,178114,0.332,178118,0.332,537016.559823,48.209,11.139341992
2516797656995280,4685501.774,61.51%,119609106,0.00%,63.56%,388225573,0.723,74.98%,2627388379033323,77.781,74.99%,3377936155953066,6288676.330,74.99%,9560809688925236,17799.282,50.05%,18823522718,0.00,62.50%,40087249897,74.630,74.98%,59391,0.111,536992.888842,999.715,2292,0.004,0,0.000,0,0.000,189319,0.352,189324,0.352,537145.812367,48.218,11.139920932
2241482278327390,3960776.597,62.79%,125275146,0.00%,62.27%,388087428,0.686,75.02%,1688275382032898,42.847,75.03%,3940272674832325,6962597.896,75.01%,14639309557522932,25868.166,49.99%,18417997502,0.00,62.47%,40413821807,71.413,74.97%,56179,0.099,565720.678949,999.648,2331,0.004,0,0.000,0,0.000,188337,0.333,188342,0.333,565919.895633,48.199,11.741358862
1050581250835781,1956415.285,66.98%,137043865,0.00%,58.10%,419974769,0.782,74.98%,30056228,0.000,74.99%,5816420708600156,10831465.314,75.01%,11253960924103076,20957.371,50.02%,17703277121,0.00,62.50%,43840480811,81.641,74.98%,54573,0.102,536805.560238,999.651,1924,0.004,0,0.000,0,0.000,181762,0.338,181767,0.338,536992.968169,48.208,11.138978109
561889134074597,1018742.360,50.09%,132444916,0.00%,75.00%,385838296,0.700,75.01%,1688702581085045,32.132,75.01%,5255535395756428,9528635.110,74.98%,8161002498631170,14796.440,50.01%,18238954363,0.00,62.51%,39833073780,72.220,75.01%,57319,0.104,551374.687787,999.679,2253,0.004,0,0.000,0,0.000,184127,0.334,184130,0.334,551551.752695,48.212,11.440229785
3928159825557494,7515282.633,57.32%,133555062,0.00%,67.75%,373968576,0.715,75.02%,937981561061614,6.577,75.02%,14260642831400334,27283197.774,75.00%,27872660510372644,53325.458,49.99%,18044722364,0.00,62.48%,38371200624,73.411,74.98%,57913,0.111,522519.258892,999.674,2328,0.004,0,0.000,0,0.000,178650,0.342,178655,0.342,522689.567010,48.222,10.839297026
2931040194450053,5456485.135,57.62%,136984884,0.00%,62.53%,379769818,0.707,74.99%,562984704935540,15.789,75.00%,3565645071515645,6637878.718,74.99%,10497790128826422,19542.904,54.97%,18759594173,0.00,62.52%,39004815455,72.612,74.97%,56817,0.106,537067.194888,999.815,2280,0.004,0,0.000,0,0.000,185131,0.345,185139,0.345,537166.348313,48.220,11.139993612
1125401834232664,2153687.725,62.53%,129395776,0.00%,60.97%,365089809,0.699,75.03%,375162707135776,6.450,75.03%,5816773276262354,11131591.246,75.00%,9831566580463932,18814.723,51.53%,17661271658,0.00,62.47%,38195318073,73.095,74.97%,56351,0.108,522419.412154,999.757,2176,0.004,0,0.000,0,0.000,183548,0.351,183551,0.351,522546.430930,48.212,10.838549646
3414577283898745,6719343.785,65.95%,137863026,0.00%,58.39%,381602098,0.751,75.00%,187652965003174,4.760,75.00%,3942229188039192,7757678.621,74.97%,12463722072910578,24526.618,50.81%,18523014120,0.00,62.53%,39806159724,78.332,74.98%,57465,0.113,508004.842092,999.673,2219,0.004,0,0.000,0,0.000,187260,0.368,187266,0.369,508171.243062,48.228,10.536861139
5220776257957036,9990435.440,62.00%,141953763,0.00%,61.50%,393204925,0.752,75.02%,2063330679584711,13.091,75.03%,15761231119794430,30160565.052,75.01%,34136274872641976,65322.901,51.54%,19384358937,0.00,62.47%,40608760489,77.709,74.97%,64756,0.124,522426.886995,999.712,2297,0.004,0,0.000,0,0.000,187843,0.359,187849,0.359,522577.448153,48.214,10.838618134
1043169183664692,1942521.024,53.97%,141800758,0.00%,71.08%,368402167,0.686,74.99%,1688217642835045,42.856,75.03%,3939294084617790,7335494.279,75.03%,12101399501184404,22534.430,50.01%,18799996220,0.00,62.49%,37827431488,70.440,74.97%,57682,0.107,536785.792263,999.567,1974,0.004,0,0.000,0,0.000,186159,0.347,186163,0.347,537018.220567,48.212,11.138777439
1163830212250312,2167422.309,60.46%,115543254,0.00%,64.60%,385748412,0.718,74.99%,2251847159560612,80.006,75.00%,2814605412464563,5241691.182,75.00%,10689347735393156,19906.968,50.03%,17418746030,0.00,62.49%,38640975418,71.962,74.98%,56555,0.105,536998.069429,1000.061,1967,0.004,0,0.000,0,0.000,182248,0.339,182256,0.339,536965.134890,48.200,11.140265458
809263662207651,1467561.847,52.17%,132876872,0.00%,74.99%,386012233,0.700,75.00%,33876901,0.000,75.00%,5019361545706696,9102377.684,72.90%,10971288584715684,19895.919,50.03%,18460505527,0.00,62.53%,39087993091,70.884,75.01%,57065,0.103,551208.906481,999.592,2270,0.004,0,0.000,0,0.000,185499,0.336,185503,0.336,551434.110952,48.206,11.439158274
1807442071135894,3365410.750,62.29%,124998455,0.00%,62.78%,393759091,0.733,74.99%,2064309794297359,49.998,74.99%,4128765617487401,7687655.617,74.99%,11811717205109668,21993.114,50.04%,19938148327,0.00,62.50%,40307160074,75.051,74.98%,58210,0.108,537007.174252,999.894,2334,0.004,0,0.000,0,0.000,200375,0.373,200378,0.373,537064.330526,48.214,11.139214369
237819523154449,442775.026,59.18%,134910358,0.00%,66.67%,382268611,0.712,74.98%,1688786457774179,37.118,75.00%,4549817365792318,8470900.441,74.24%,9848345969116580,18335.760,50.02%,18069820497,0.00,62.51%,39587107070,73.704,74.97%,57499,0.107,536923.560293,999.650,2196,0.004,0,0.000,0,0.000,188427,0.351,188430,0.351,537111.420130,48.217,11.139520835
2506729695600773,4546119.496,61.76%,128566321,0.00%,61.25%,391000312,0.709,75.00%,187624750182908,5.554,75.01%,3378200858245367,6126589.880,74.99%,11348645573385916,20581.517,52.09%,17927406222,0.00,62.51%,39768577058,72.123,74.99%,57001,0.103,551222.946229,999.679,2134,0.004,0,0.000,0,0.000,187667,0.340,187669,0.340,551399.869175,48.202,11.439452435
5511445991565196,10844266.130,63.84%,132832102,0.00%,60.48%,390506406,0.768,75.00%,3940469477504741,29.991,75.00%,13138894841277454,25851958.367,74.98%,36293272191670496,71410.280,50.80%,19899762375,0.00,62.52%,41551163077,81.756,75.01%,61976,0.122,508159.786854,999.850,2104,0.004,0,0.000,0,0.000,185306,0.365,185310,0.365,508235.958550,48.222,10.539396774
1830115503959341,3705579.042,61.52%,128139466,0.00%,59.93%,351635295,0.712,74.99%,2252036262951357,109.105,74.99%,2064104203852982,4179354.397,75.00%,10225382731232038,20704.138,53.68%,18104528679,0.00,62.50%,37124450417,75.169,74.98%,54958,0.111,493846.191360,999.929,2104,0.004,0,0.000,0,0.000,183093,0.371,183095,0.371,493881.113602,48.236,10.238952768
1316875971711491,2590920.586,64.12%,118423058,0.00%,60.98%,365183266,0.718,74.99%,938386235697749,21.736,74.99%,4317113045199303,8493812.098,74.98%,8719003044295680,17154.421,50.04%,16403073353,0.00,62.52%,37610678529,73.998,74.99%,54323,0.107,508023.201666,999.523,2247,0.004,0,0.000,0,0.000,183867,0.362,183869,0.362,508265.663909,48.234,10.537598564
1120288688353842,2204040.140,62.81%,113341734,0.00%,58.92%,350919176,0.690,75.00%,938263544104155,23.804,75.00%,3941546025656416,7754541.971,74.98%,9487003450870534,18664.597,53.41%,16977503312,0.00,62.52%,36598543359,72.003,75.00%,52734,0.104,508128.627045,999.685,2251,0.004,0,0.000,0,0.000,180772,0.356,180775,0.356,508288.695891,48.229,10.539079873
853741770561124,1589326.535,65.94%,144060049,0.00%,59.16%,384356308,0.716,74.98%,187688604831903,3.704,74.98%,5066600719026666,9431988.970,75.00%,11534573870086936,21472.774,50.03%,19236402899,0.00,62.51%,40602698097,75.586,74.99%,57234,0.107,536981.694371,999.646,2394,0.004,0,0.000,0,0.000,185499,0.345,185504,0.345,537172.036059,48.221,11.139840658
2785304814855529,5482155.791,65.69%,136446810,0.00%,59.42%,357607361,0.704,74.99%,375367462673339,8.000,74.99%,4692034651543978,9235062.820,74.99%,11250624258571008,22143.959,50.04%,18605756771,0.00,62.52%,37987707901,74.769,74.98%,58044,0.114,507947.518977,999.764,2295,0.005,0,0.000,0,0.000,184058,0.362,184063,0.362,508067.432028,48.212,10.538303648
955942846982428,1936057.754,58.89%,125326888,0.00%,63.56%,355243579,0.719,75.03%,1125314364848349,22.213,75.04%,5066034359490610,10260168.937,75.01%,8295105895916240,16799.963,52.60%,16931378363,0.00,62.47%,37405887708,75.758,74.95%,54159,0.110,493538.285931,999.556,2027,0.004,0,0.000,0,0.000,176058,0.357,176062,0.357,493757.402114,48.232,10.237167028
6860425088339320,13123143.465,65.65%,147065136,0.00%,59.40%,373436149,0.714,75.02%,1312969776731161,8.640,75.03%,15196874878414516,29069739.365,75.01%,34349339726849488,65706.032,49.99%,19380749316,0.00,62.49%,39466052033,75.494,74.99%,63476,0.121,522584.228837,999.639,2331,0.004,0,0.000,0,0.000,184975,0.354,184979,0.354,522773.000726,48.227,10.839925273
467545073480658,870520.091,60.20%,136250886,0.00%,64.86%,405928568,0.756,74.98%,1688956579511082,32.150,75.00%,5253421083500258,9781321.330,75.01%,10690458825867224,19904.518,50.03%,20612942630,0.00,62.49%,41318740068,76.931,74.99%,58189,0.108,536932.878150,999.713,2149,0.004,0,0.000,0,0.000,187357,0.349,187360,0.349,537087.056658,48.219,11.138441872
1452054269879553,2857261.814,58.15%,136606455,0.00%,66.16%,361976984,0.712,75.00%,562973794271751,9.372,75.00%,6007080867136528,11820359.011,74.97%,8585899726347364,16894.798,50.81%,18292799287,0.00,62.52%,37957032662,74.689,74.98%,56789,0.112,508002.501851,999.616,2100,0.004,0,0.000,0,0.000,188016,0.370,188020,0.370,508197.835750,48.223,10.538479960
1771141601961640,3389688.301,63.57%,120360223,0.00%,61.50%,358862708,0.687,75.02%,750402665590338,17.387,75.02%,4315993892262439,8260137.974,75.00%,9292807696042220,17784.982,49.98%,17342892992,0.00,62.48%,36952800543,70.722,74.98%,53973,0.103,522437.706524,999.864,2253,0.004,0,0.000,0,0.000,176679,0.338,176682,0.338,522508.692448,48.209,10.838484447
2389865469310242,4846525.085,58.89%,129865282,0.00%,65.13%,347836872,0.705,75.03%,562704366892881,15.784,75.03%,3565084247525682,7229808.731,75.01%,11308218198229548,22932.489,51.03%,17937922015,0.00,62.47%,36748063029,74.523,74.98%,54586,0.111,493258.885863,1000.304,2109,0.004,0,0.000,0,0.000,183428,0.372,183433,0.372,493109.068319,48.169,10.237090678
2388046404866652,4699304.196,58.93%,126468496,0.00%,65.66%,349390861,0.688,75.00%,750626783435034,18.176,75.00%,4129855285394708,8126913.376,74.97%,8909263514431536,17532.046,50.55%,17017572360,0.00,62.53%,35146485256,69.163,74.99%,57076,0.112,508103.285169,999.868,2108,0.004,0,0.000,0,0.000,180310,0.355,180314,0.355,508170.211041,48.220,10.538665162
1555449325969052,3060775.944,63.34%,138546682,0.00%,61.76%,392274577,0.772,75.00%,1501289985387483,57.129,75.00%,2627905504349050,5171129.536,74.98%,11814125052746926,23247.552,50.03%,20501287612,0.00,62.52%,40705141060,80.099,74.99%,60053,0.118,507994.465818,999.619,2591,0.005,0,0.000,0,0.000,202047,0.398,202049,0.398,508187.908690,48.227,10.537364107
8895088779021444,17019994.625,64.87%,137045452,0.00%,60.19%,377810221,0.723,75.03%,34791396,0.000,75.02%,14636277607447916,28005270.368,75.00%,35486158179363992,67899.741,49.97%,19925622290,0.00,62.47%,38885782533,74.405,74.98%,61795,0.118,522428.222051,999.622,2276,0.004,0,0.000,0,0.000,193195,0.370,193199,0.370,522625.827754,48.217,10.838997656
1530730108236493,3099458.500,64.36%,126332200,0.00%,60.70%,373964497,0.757,75.01%,1312887287444299,41.168,75.04%,3189063324747826,6457290.789,75.02%,9852015423686138,19948.594,50.00%,17365561570,0.00,62.48%,39676540852,80.338,74.96%,54955,0.111,493697.585440,999.651,2328,0.005,0,0.000,0,0.000,178878,0.362,178882,0.362,493870.173866,48.246,10.236581567
1389868760383234,2736108.044,60.76%,129652535,0.00%,61.23%,375704488,0.740,74.99%,938351430832389,26.312,74.99%,3566306028584822,7020661.871,74.98%,11913634448998888,23453.287,53.16%,17583705131,0.00,62.52%,38465861818,75.724,74.97%,55647,0.110,507924.080276,999.904,2064,0.004,0,0.000,0,0.000,178247,0.351,178249,0.351,507972.908260,48.205,10.537750164
3402326194290634,6508140.410,66.18%,140057078,0.00%,58.34%,386300626,0.739,75.00%,31967913,0.000,75.02%,4689461643990880,8970237.739,75.03%,8635969275793636,16519.316,50.52%,18336609889,0.00,62.49%,40298948874,77.086,74.96%,56027,0.107,522733.397898,999.911,2264,0.004,0,0.000,0,0.000,190688,0.365,190693,0.365,522780.084613,48.225,10.840425478
2749771508985733,5261632.618,56.30%,133385081,0.00%,68.77%,397069366,0.760,75.01%,2626389916791518,24.131,75.02%,10884019054561226,20826352.113,75.00%,23083990530555152,44170.753,49.99%,20987467799,0.00,62.49%,41238816515,78.910,74.99%,60423,0.116,522449.765279,999.697,2474,0.005,0,0.000,0,0.000,196668,0.376,196672,0.376,522608.039824,48.216,10.838897042
1139329651815806,2120966.736,61.76%,126061488,0.00%,63.30%,396172992,0.738,74.98%,2439433944961604,68.426,75.00%,3565068519112688,6636702.319,75.01%,10971315730853622,20424.111,50.03%,20363328680,0.00,62.50%,41675583516,77.583,74.98%,57982,0.108,536950.081087,999.582,2333,0.004,0,0.000,0,0.000,197955,0.369,197961,0.369,537174.691286,48.222,11.139694243
1317332810971131,2590718.844,64.10%,135575394,0.00%,60.99%,371640691,0.731,75.01%,1313410814243571,30.423,75.01%,4317137047470370,8490252.583,74.98%,10409196681509386,20471.138,50.03%,19683251806,0.00,62.52%,39370864595,77.428,75.00%,58420,0.115,508259.174166,999.563,2375,0.005,0,0.000,0,0.000,200488,0.394,200491,0.394,508481.579965,48.256,10.537255506
1205148150895703,2243762.495,58.39%,141548301,0.00%,66.16%,396618773,0.738,74.98%,750599289667633,13.335,75.00%,5628964607068634,10480088.827,75.01%,8353264263777418,15552.230,50.54%,18927942846,0.00,62.50%,41070612089,76.466,74.97%,57551,0.107,536936.121435,999.676,2163,0.004,0,0.000,0,0.000,190835,0.355,190837,0.355,537110.390968,48.209,11.141267150
2143005996683467,3991534.944,65.67%,140684246,0.00%,59.40%,380256374,0.708,74.98%,30846324,0.000,75.00%,4690550193507170,8736557.449,75.01%,8440509286581192,15721.182,50.02%,18516895325,0.00,62.50%,40084724829,74.661,74.97%,56771,0.106,536830.226460,999.893,2242,0.004,0,0.000,0,0.000,186234,0.347,186239,0.347,536887.695265,48.203,11.137953648
1914533468251207,3664675.965,66.16%,146152701,0.00%,58.92%,372023477,0.712,75.01%,34599988,0.000,75.01%,5254105923833684,10057069.264,75.00%,10134218814337856,19398.265,49.99%,19049909472,0.00,62.50%,38312447251,73.335,74.99%,56497,0.108,522311.080067,999.774,2228,0.004,0,0.000,0,0.000,187938,0.360,187941,0.360,522429.127808,48.207,10.837182107
843122334729669,1570025.341,50.08%,131015286,0.00%,74.99%,382976527,0.713,74.99%,1876390560085193,33.335,75.00%,5628938592854456,10481961.953,75.01%,10128800096168640,18861.406,50.02%,17858610984,0.00,62.49%,39178891612,72.957,74.98%,56852,0.106,536982.850897,999.946,2133,0.004,0,0.000,0,0.000,187619,0.349,187624,0.349,537011.927528,48.210,11.139126418
4988179508111372,9815602.131,64.89%,133504295,0.00%,60.21%,373062564,0.734,74.99%,750664188516586,6.152,74.99%,12201112418340278,24009012.680,74.98%,26722458002986644,52583.716,50.03%,18055229665,0.00,62.53%,38637164875,76.029,74.99%,57723,0.114,508092.375670,999.810,2070,0.004,0,0.000,0,0.000,177221,0.349,177223,0.349,508188.844795,48.218,10.539455334
1414178136915397,2782547.950,59.71%,133941105,0.00%,63.05%,354078799,0.697,74.99%,2252218440912194,74.993,74.99%,3003236992810293,5909192.569,74.98%,9672285512880604,19031.265,52.38%,17959950792,0.00,62.52%,36381579337,71.585,74.98%,55103,0.108,507985.695853,999.517,2247,0.004,0,0.000,0,0.000,181430,0.357,181435,0.357,508231.362895,48.231,10.537365253
1568862562327464,3002439.621,62.79%,124275963,0.00%,60.98%,361477192,0.692,75.02%,750385246246942,17.387,75.02%,4315751082893911,8259348.115,75.00%,11251264232542790,21532.314,51.29%,18237651742,0.00,62.48%,37470286559,71.709,74.98%,56589,0.108,522339.661326,999.637,2568,0.005,0,0.000,0,0.000,189702,0.363,189705,0.363,522529.262939,48.208,10.839070010
1459834400897493,2792889.117,57.84%,139688850,0.00%,66.70%,367695544,0.703,75.02%,1312914352838664,33.320,75.04%,3940291177370571,7538386.778,75.01%,10589161301664018,20258.704,50.50%,18923562886,0.00,62.49%,37996376599,72.693,74.98%,55123,0.105,522514.258483,999.651,2291,0.004,0,0.000,0,0.000,192201,0.368,192204,0.368,522696.870469,48.222,10.839338742
1143853685053473,2249955.137,61.52%,126157550,0.00%,61.25%,338175879,0.665,75.01%,1313441708272289,46.652,75.01%,2815429942602474,5537938.239,74.98%,11021787806392178,21679.808,52.35%,17387292303,0.00,62.52%,34752259174,68.358,74.99%,53808,0.106,508313.963564,999.851,2123,0.004,0,0.000,0,0.000,163571,0.322,163573,0.322,508389.552382,48.235,10.539752974
2143556869276356,4101667.415,65.66%,137408858,0.00%,59.40%,373930294,0.716,75.02%,937839745838321,17.853,75.03%,5253140453520870,10051814.036,75.02%,9573289061678422,18318.361,49.98%,17986543815,0.00,62.47%,39463324206,75.513,74.96%,57343,0.110,522599.069061,999.986,2135,0.004,0,0.000,0,0.000,182901,0.350,182904,0.350,522606.211656,48.215,10.839180696
1549153878793128,3048380.449,63.59%,118156507,0.00%,61.50%,364384897,0.717,74.99%,1688942512537676,37.491,75.00%,4504885679510754,8864584.480,74.98%,7312993970203326,14390.299,50.04%,17330699115,0.00,62.51%,36932808849,72.675,74.99%,54949,0.108,507999.229050,999.626,2112,0.004,0,0.000,0,0.000,177857,0.350,177861,0.350,508189.153093,48.224,10.538003435
5534169283192714,10036901.524,63.58%,143426869,0.00%,60.99%,385749870,0.700,75.01%,32578985,0.000,75.00%,14451765875481566,26210067.586,74.99%,26739708985561428,48495.775,50.53%,19888243090,0.00,62.52%,39625740530,71.866,74.99%,63059,0.114,551242.576707,999.747,2474,0.004,0,0.000,0,0.000,173492,0.315,173497,0.315,551382.243798,48.201,11.439285762
1862297524525165,3664359.534,60.46%,127689967,0.00%,60.20%,374426255,0.737,74.48%,1876816759984656,62.489,74.99%,3003433064825370,5909720.890,74.97%,8449510000267080,16625.723,54.97%,17876800420,0.00,62.53%,39261223262,77.253,74.99%,54562,0.107,508088.196983,999.742,2181,0.004,0,0.000,0,0.000,185290,0.365,185294,0.365,508219.105542,48.225,10.538462605
235773363710139,438912.306,59.69%,139377688,0.00%,63.29%,412362358,0.768,74.98%,2439130224370030,61.905,75.01%,3940087968757560,7334811.150,75.01%,9452977345525844,17597.527,52.11%,18738012692,0.00,62.50%,42394377618,78.921,74.97%,59433,0.111,536946.365101,999.572,2438,0.005,0,0.000,0,0.000,217940,0.406,217944,0.406,537176.470969,48.220,11.140218702
648246076159129,1240450.733,65.13%,130060540,0.00%,59.94%,355538983,0.680,75.01%,1125602988248122,19.352,75.02%,5816374984359032,11129919.452,75.01%,8166319231555854,15626.653,49.98%,17536135766,0.00,62.48%,36974518005,70.753,74.98%,54789,0.105,522366.118168,999.573,2041,0.004,0,0.000,0,0.000,182255,0.349,182257,0.349,522589.135496,48.216,10.838486035
1390120016522847,2735231.505,60.74%,130181003,0.00%,60.97%,390076457,0.768,74.99%,1689014663616404,39.124,74.99%,4317120902037546,8494464.479,74.98%,10275526061842522,20218.357,53.42%,18696791299,0.00,62.52%,40487536133,79.664,74.98%,57989,0.114,508011.605739,999.575,2251,0.004,0,0.000,0,0.000,193938,0.382,193940,0.382,508227.553713,48.231,10.537349097
1194270033509046,2350286.239,58.92%,116523485,0.00%,66.17%,417181430,0.821,74.99%,375340188246362,6.895,74.99%,5443467325522614,10712574.198,74.98%,9562351417822782,18818.410,50.04%,18834378852,0.00,62.51%,44692826391,87.954,74.99%,56841,0.112,508079.204723,999.884,2219,0.004,0,0.000,0,0.000,184931,0.364,184935,0.364,508138.121124,48.219,10.538231036
1139323741040230,2307538.728,61.76%,124873390,0.00%,60.69%,353070543,0.715,75.00%,562772024340212,13.636,75.02%,4127147937098338,8358953.087,75.02%,10701029805820514,21673.419,52.61%,17136561468,0.00,62.49%,35968409172,72.849,74.96%,54172,0.110,493716.168892,999.952,2356,0.005,0,0.000,0,0.000,180610,0.366,180613,0.366,493739.813373,48.227,10.237822443
1627030736720149,3029216.954,51.90%,134145569,0.00%,73.16%,396073544,0.737,74.98%,4128276263992846,33.848,75.00%,12196555846535438,22707631.095,75.00%,27284326986989736,50798.147,50.03%,19048221834,0.00,62.50%,41054454336,76.435,74.99%,60517,0.113,536950.052198,999.697,2330,0.004,0,0.000,0,0.000,185114,0.345,185117,0.345,537112.647082,48.217,11.139484884
2758226139791718,5585909.053,61.23%,113713211,0.00%,63.03%,379736219,0.769,75.01%,1312939687513467,34.992,75.03%,3752079412477699,7598642.495,75.02%,11361172007739256,23008.437,50.79%,17083220107,0.00,62.47%,39920865402,80.847,74.96%,54493,0.110,493577.098473,999.583,2099,0.004,0,0.000,0,0.000,177967,0.360,177970,0.360,493782.858559,48.232,10.237561181
1384810711122878,2578446.355,60.98%,122268402,0.00%,64.07%,390602259,0.727,74.99%,2814227833213429,74.999,75.01%,3752330340559135,6986646.199,75.01%,9565080646017358,17809.688,50.03%,19095050559,0.00,62.48%,41629375438,77.512,74.97%,58836,0.110,536883.489210,999.649,2267,0.004,0,0.000,0,0.000,192666,0.359,192668,0.359,537071.755734,48.217,11.138571476
1446430736320366,2695960.271,58.38%,130002884,0.00%,61.99%,411582916,0.767,74.48%,1125588260673385,27.271,75.02%,4127437927119577,7693011.765,75.02%,8921430224986804,16628.395,55.21%,18664493545,0.00,62.50%,43180930448,80.484,74.96%,56449,0.105,536566.325628,1000.090,2170,0.004,0,0.000,0,0.000,177762,0.331,177765,0.331,536517.823349,48.174,11.137187220
786060778067595,1463616.918,53.71%,134103279,0.00%,71.35%,414802290,0.772,74.99%,1688846212447233,40.909,75.00%,4128280656619528,7686710.215,75.00%,10689636151911484,19903.718,50.03%,20133327305,0.00,62.49%,44791672206,83.400,74.98%,55549,0.103,537017.257091,999.907,2223,0.004,0,0.000,0,0.000,189358,0.353,189361,0.353,537067.294224,48.212,11.139631199
1148568970136165,2260426.751,61.27%,134190256,0.00%,62.01%,360375467,0.709,74.99%,1125971137784099,21.423,75.00%,5255804571787054,10343620.246,74.98%,8141490400701038,16022.758,51.86%,17867042057,0.00,62.51%,37875441075,74.540,74.98%,58842,0.116,507927.984972,999.621,2135,0.004,0,0.000,0,0.000,189909,0.374,189914,0.374,508120.411124,48.217,10.538168458
