branches,branches(M/sec),branches(%),branch-misses,branch-misses(% of all),branch-misses(%),bus-cycles,bus-cycles(M/sec),bus-cycles(%),cache-misses,cache-misses(% of all),cache-misses(%),cache-references,cache-references(M/sec),cache-references(%),cpu-cycles,cpu-cyclesGHz,cpu-cycles(%),instructions,instructions(per cycle),instructions(%),ref-cycles,ref-cycles(M/sec),ref-cycles(%),context-switches,context-switches(K/sec),cpu-clock,cpu-clock(M/sec),cpu-migrations,cpu-migrations(K/sec),emulation-faults,emulation-faults(K/sec),major-faults,major-faults(K/sec),minor-faults,minor-faults(M/sec),page-faults,page-faults(M/sec),task-clock(msec),CPUs,duration(s)
9558718069,377.284,75.36%,334856739,3.50%,75.87%,615743540,24.303,76.35%,2951985134050008,559823863.288,76.28%,527306056,20.813,50.72%,4744768812294564,187276.783,50.43%,48978660361,0.00,63.12%,64219978350,2534.773,75.12%,61313,0.002,25319.968228,999.383,5196,0.205,0,0.000,40,0.002,472962,0.019,473050,0.019,25335.595507,2.432,10.417122535
9385513004,395.297,75.63%,337014807,3.59%,75.35%,577373152,24.318,75.40%,3718587052017424,448.865,75.69%,828441412503135,34892088.858,50.96%,1886927916890112,79473.160,52.21%,47875386071,0.00,64.75%,60056072663,2529.427,76.43%,61975,0.003,23726.964615,999.326,5295,0.223,0,0.000,40,0.002,454539,0.019,454619,0.019,23742.958350,2.219,10.699900091
9109841385,366.544,75.88%,332629835,3.65%,75.46%,602976713,24.261,75.55%,2228664736948527,161.373,75.78%,1381062933490463,55568535.935,50.95%,3835100447077473,154309.345,51.38%,47155853987,0.00,64.26%,62890297196,2530.458,76.21%,63264,0.003,24836.743364,999.333,5494,0.221,0,0.000,40,0.002,448483,0.018,448567,0.018,24853.325902,2.197,11.312109396
9541874581,365.139,76.18%,342130431,3.59%,75.91%,636587048,24.360,75.41%,2438852041958834,218.996,75.02%,1113650806776099,42616109.991,50.55%,3800079185691977,145417.748,51.85%,49063001686,0.00,64.41%,66377075660,2540.054,76.07%,64340,0.002,26115.544360,999.364,5610,0.215,0,0.000,40,0.002,403481,0.015,403553,0.015,26132.155352,2.356,11.093170860
9214313316,383.085,75.97%,335053608,3.64%,75.66%,584420255,24.297,75.39%,4484903665590912,818843825.376,75.31%,547711728,22.771,51.07%,2429760138762886,101017.325,52.13%,47962486326,0.00,64.24%,60915567204,2532.566,76.02%,62616,0.003,24036.000049,999.297,5729,0.238,0,0.000,40,0.002,449142,0.019,449241,0.019,24052.905164,2.118,11.357589427
9198854127,392.028,76.51%,333309023,3.62%,75.71%,572603086,24.403,75.47%,4855635312256798,895471309.841,75.36%,542243538,23.109,50.55%,1632002010509203,69551.075,51.74%,47225651887,0.00,64.88%,59357885421,2529.657,76.59%,61918,0.003,23448.823066,999.319,5236,0.223,0,0.000,40,0.002,448336,0.019,448434,0.019,23464.799183,2.160,10.863150472
9709486675,367.399,74.83%,341982470,3.52%,75.03%,643377825,24.345,75.56%,3501617981899904,1289.276,76.37%,271595627583026,10276952.325,51.82%,3578094733644768,135392.124,51.13%,49368949219,0.00,63.37%,67026693142,2536.234,75.46%,62269,0.002,26411.423687,999.386,5872,0.222,0,0.000,40,0.002,464464,0.018,464567,0.018,26427.643040,2.414,10.945836798
9231199821,387.673,76.24%,337571288,3.66%,75.61%,580854165,24.393,75.43%,2802275398293904,523497151.338,75.33%,535299073,22.480,50.59%,3794004932579672,159332.654,51.93%,47441492628,0.00,64.42%,60272130735,2531.182,76.11%,62429,0.003,23795.606246,999.318,5381,0.226,0,0.000,40,0.002,446781,0.019,446877,0.019,23811.847906,2.144,11.106019287
9657734945,337.903,75.32%,338686231,3.51%,75.30%,695680263,24.340,75.90%,1856592176838803,343235500.513,75.80%,540909135,18.925,51.14%,5765163281133388,201710.489,51.27%,49387297339,0.00,63.76%,72517634009,2537.234,75.50%,65234,0.002,28565.339622,999.439,5300,0.185,0,0.000,40,0.001,512762,0.018,512857,0.018,28581.375708,2.541,11.249507819
9173596710,396.029,77.01%,332480656,3.62%,76.33%,566329772,24.449,75.39%,3927622489425382,465.758,75.25%,843274987556709,36404650.162,50.07%,1368517441376216,59079.659,51.42%,47434142488,0.00,64.50%,58597084267,2529.669,76.64%,60728,0.003,23147.998272,999.312,4872,0.210,0,0.000,40,0.002,454485,0.020,454559,0.020,23163.936030,2.243,10.327075565
9310972298,392.713,75.33%,330897318,3.55%,76.17%,575708150,24.282,76.94%,2754447988033106,517446826.062,76.64%,532315177,22.452,50.03%,4525070147294904,190855.851,49.76%,48672090668,0.00,62.59%,60065633165,2533.414,75.14%,61389,0.003,23694.090084,999.356,4791,0.202,0,0.000,40,0.002,457991,0.019,458060,0.019,23709.360361,2.278,10.407875855
9549840602,343.545,76.37%,341184887,3.57%,75.84%,677671311,24.378,75.40%,1873924138410036,223.455,75.10%,838613682183059,30168178.461,50.35%,4381304723908778,157612.481,51.40%,49384719528,0.00,64.37%,70477983679,2535.366,76.13%,64122,0.002,27781.245549,999.399,5672,0.204,0,0.000,40,0.001,411027,0.015,411118,0.015,27797.955494,2.416,11.505139744
9694615101,360.030,75.35%,343849978,3.55%,75.94%,655115898,24.329,76.22%,3151372899399465,561133609.930,75.92%,561608295,20.856,50.69%,3897443733431120,144739.610,50.55%,50085389628,0.00,63.21%,68457506243,2542.311,75.43%,63888,0.002,26911.241023,999.404,5315,0.197,0,0.000,40,0.001,411676,0.015,411770,0.015,26927.278093,2.427,11.093523350
9386816836,397.530,74.99%,337283037,3.59%,75.53%,573678039,24.295,75.67%,2580558099472286,157.655,76.35%,1636834800396196,69319738.324,51.59%,2746189811854110,116300.777,51.25%,47985408011,0.00,63.81%,59715264429,2528.934,75.41%,61821,0.003,23596.142832,999.294,5612,0.238,0,0.000,40,0.002,445090,0.019,445184,0.019,23612.824283,2.135,11.062127616
9615031279,353.188,74.71%,339915870,3.54%,75.33%,664735795,24.418,76.18%,2935215133328590,1068.541,76.72%,274693790643079,10090309.753,51.23%,4196591221621242,154153.122,50.30%,49804989828,0.00,62.81%,68964156707,2533.256,75.10%,64823,0.002,27206.293785,999.367,5972,0.219,0,0.000,40,0.001,413704,0.015,413810,0.015,27223.524092,2.312,11.775997077
9257935467,407.577,76.31%,331848332,3.58%,75.98%,553470113,24.366,74.97%,2625559805175188,317.074,75.04%,828058361107878,36454952.575,50.99%,2694236315198715,118612.723,52.24%,47835299483,0.00,64.79%,57491015243,2531.020,76.40%,61490,0.003,22699.113933,999.320,4706,0.207,0,0.000,40,0.002,473826,0.021,473896,0.021,22714.564212,2.226,10.205029873
9709099996,345.724,75.53%,341329784,3.52%,74.60%,687008662,24.463,74.90%,2968002596660481,1090.381,75.87%,272198786356151,9692531.635,51.70%,4053204896783129,144327.670,52.08%,49175841332,0.00,64.28%,71441876320,2543.923,75.92%,62567,0.002,28067.132586,999.422,5420,0.193,0,0.000,40,0.001,476207,0.017,476298,0.017,28083.352896,2.547,11.027621005
9639637439,367.017,75.53%,343381320,3.56%,75.01%,639008629,24.329,75.08%,2405981923948671,439339998.327,76.04%,547635529,20.851,51.82%,4916897479914214,187204.421,51.52%,49462100445,0.00,63.94%,66748332495,2541.355,75.70%,63921,0.002,26248.334583,999.371,5340,0.203,0,0.000,40,0.002,467062,0.018,467148,0.018,26264.857667,2.363,11.113442998
9064848356,377.543,75.68%,331260903,3.65%,75.41%,583458944,24.301,75.66%,2572797110699402,484430454.129,76.58%,531097310,22.120,51.13%,4985990790248830,207662.416,50.81%,47093813337,0.00,63.23%,60805010221,2532.479,75.43%,62510,0.003,23992.892982,999.284,5874,0.245,0,0.000,39,0.002,465246,0.019,465329,0.019,24010.077941,2.094,11.466390324
9094070110,385.460,75.36%,331624628,3.65%,75.48%,574215242,24.339,75.58%,1482629291370182,290617716.917,75.94%,510164799,21.624,51.73%,6000472005077530,254335.200,51.60%,46950338123,0.00,63.60%,59841863421,2536.449,75.45%,62548,0.003,23576.739864,999.321,5801,0.246,0,0.000,40,0.002,439295,0.019,439382,0.019,23592.770488,2.180,10.820843967
9669371456,362.985,74.85%,343553369,3.55%,75.63%,648993920,24.363,76.38%,1653803245686750,290651524.146,76.59%,568998649,21.360,51.06%,6723169517365064,252385.554,50.24%,49647699312,0.00,62.59%,67470230581,2532.810,74.73%,64880,0.002,26621.109817,999.348,6714,0.252,0,0.000,40,0.002,413128,0.016,413210,0.016,26638.487878,2.277,11.701342872
9598474398,355.643,76.72%,338218332,3.52%,76.38%,660551067,24.475,75.75%,2431994572036355,142.660,75.23%,1704753105127114,63164651.966,49.53%,3309405362035091,122620.359,51.03%,49483368321,0.00,64.64%,68077179626,2522.401,76.26%,62923,0.002,26973.032231,999.407,5600,0.207,0,0.000,40,0.001,472439,0.018,472506,0.018,26989.036622,2.424,11.132608186
9271048606,388.658,75.26%,334707808,3.61%,74.93%,580926836,24.353,75.14%,4643077509324068,862867648.159,75.78%,538098458,22.558,51.84%,1878850535434544,78764.641,52.44%,47290181223,0.00,64.73%,60492503278,2535.950,76.10%,62132,0.003,23837.744341,999.319,5275,0.221,0,0.000,40,0.002,436794,0.018,436878,0.018,23853.984730,2.188,10.903067299
9523435048,354.721,75.53%,337639054,3.55%,75.73%,654763882,24.388,75.74%,2962722066672618,546895156.644,76.00%,541734925,20.178,50.65%,4170641678406523,155344.756,50.62%,49156543191,0.00,63.15%,68235497457,2541.582,75.29%,62261,0.002,26831.601024,999.402,5078,0.189,0,0.000,40,0.001,405171,0.015,405251,0.015,26847.650267,2.507,10.708239058
9567206233,351.514,75.97%,336992534,3.52%,76.07%,664258799,24.406,75.95%,3152052574027770,1127.689,75.90%,279514292829832,10269802.356,50.35%,3897324246497487,143193.929,50.56%,49629097423,0.00,63.12%,68914936322,2532.045,75.37%,64298,0.002,27200.372480,999.385,5943,0.218,0,0.000,40,0.001,400162,0.015,400268,0.015,27217.105368,2.429,11.205933890
9374908348,372.697,75.07%,330869915,3.53%,75.68%,611595924,24.314,76.00%,2227618816190845,272.522,75.81%,817408248826915,32495864.921,51.65%,4106047748476050,163234.924,51.41%,48359587380,0.00,63.74%,63725357720,2533.386,75.41%,62426,0.002,25138.372250,999.370,5419,0.215,0,0.000,40,0.002,476963,0.019,477055,0.019,25154.223493,2.325,10.820100813
9452006859,388.723,76.28%,337450477,3.57%,76.44%,592184248,24.354,76.78%,1286104351028782,89.837,76.60%,1431598211247196,58875940.273,49.15%,5650118761180552,232366.911,49.82%,49061159640,0.00,63.72%,61179532918,2516.071,76.17%,62626,0.003,24299.137698,999.327,5586,0.230,0,0.000,40,0.002,452502,0.019,452591,0.019,24315.504850,2.180,11.155760223
9259631760,383.739,76.40%,333248182,3.60%,76.59%,586976628,24.326,76.01%,2050050431735972,181.683,75.52%,1128369095205793,46762027.297,49.89%,3843092869237871,159265.983,51.27%,48182122007,0.00,64.36%,61120412372,2532.961,76.57%,62093,0.003,24113.822337,999.328,5366,0.222,0,0.000,40,0.002,463720,0.019,463800,0.019,24130.029437,2.202,10.958424698
9438660601,356.501,75.54%,335436636,3.55%,75.27%,644268786,24.334,75.18%,4276302190431544,520.700,75.70%,821260181858055,31019219.548,51.41%,1624073998904216,61341.715,52.00%,47691728972,0.00,64.79%,67123368052,2535.268,76.27%,62282,0.002,26459.612788,999.387,5764,0.218,0,0.000,40,0.002,488986,0.018,489074,0.018,26475.849290,2.421,10.935913337
9525177251,379.340,75.37%,338867686,3.56%,75.87%,613310878,24.425,76.08%,4095550344488331,1475.118,75.60%,277642232702432,11057091.868,50.69%,1653957135776712,65868.783,51.06%,48740302612,0.00,64.01%,63703175598,2536.977,75.60%,64090,0.003,25093.497404,999.348,5913,0.235,0,0.000,40,0.002,408269,0.016,408362,0.016,25109.878439,2.266,11.082366783
9401403387,373.454,75.86%,338756770,3.60%,75.04%,613259831,24.361,75.17%,2048407493203507,149.516,75.58%,1370026953388071,54421894.251,51.36%,4064435221160635,161452.491,51.94%,48372716767,0.00,64.27%,63948862079,2540.255,76.23%,63642,0.003,25157.431253,999.334,5430,0.216,0,0.000,40,0.002,407336,0.016,407429,0.016,25174.187195,2.306,10.917508108
9488161350,376.178,75.53%,334763343,3.53%,75.82%,613903275,24.339,75.88%,2234251827846608,420888835.272,75.59%,530841315,21.046,50.91%,4901439106987540,194327.902,51.68%,48040807380,0.00,64.16%,63685306926,2524.938,75.68%,62004,0.002,25206.272988,999.356,5333,0.211,0,0.000,40,0.002,473378,0.019,473465,0.019,25222.518537,2.355,10.710247698
9279357723,381.321,75.63%,336876155,3.63%,75.96%,591953500,24.325,75.96%,3155989148435662,284.980,75.81%,1107441365206693,45508616.269,50.83%,3311010440401629,136060.931,51.01%,47895312194,0.00,63.59%,61651803693,2533.487,75.39%,63061,0.003,24318.191101,999.319,5763,0.237,0,0.000,40,0.002,441742,0.018,441838,0.018,24334.762425,2.155,11.292094443
9361976076,375.143,76.34%,337818619,3.61%,75.96%,606697098,24.311,75.49%,2802908629068974,336.066,75.32%,834035012339965,33420547.380,50.62%,3837394077338238,153767.898,51.35%,48680480806,0.00,64.24%,62953374206,2522.599,76.14%,63393,0.003,24939.383155,999.344,5794,0.232,0,0.000,40,0.002,487394,0.020,487479,0.020,24955.755597,2.231,11.183654682
9318987815,372.258,76.95%,334593932,3.59%,75.92%,612959037,24.485,75.15%,2632074309155770,132.744,74.86%,1982821137680674,79206121.500,49.68%,2971641736061667,118705.723,52.10%,47866856064,0.00,65.11%,63383461002,2531.927,77.01%,62693,0.003,25017.170577,999.340,5674,0.227,0,0.000,40,0.002,466139,0.019,466221,0.019,25033.685530,2.259,11.081525978
9226614814,395.547,75.79%,333139167,3.61%,75.22%,567143691,24.314,75.44%,3903718226358906,1417.382,75.71%,275417459254283,11807202.393,51.10%,1894365298559240,81211.825,52.01%,47685009922,0.00,64.88%,58907298542,2525.368,76.58%,61816,0.003,23310.073024,999.308,5670,0.243,0,0.000,39,0.002,452857,0.019,452945,0.019,23326.224968,2.106,11.075676529
9451970016,381.559,75.84%,338904993,3.59%,75.63%,601784920,24.293,75.88%,3515256144512006,314.772,76.07%,1116763471306709,45081742.881,50.41%,2197574987149809,88712.170,51.23%,48508904259,0.00,63.91%,62679462561,2530.258,75.70%,63885,0.003,24755.573650,999.338,5830,0.235,0,0.000,40,0.002,440227,0.018,440323,0.018,24771.967540,2.215,11.183077392
9220114488,403.594,75.34%,328859248,3.57%,75.46%,555233755,24.304,75.58%,2789157698063725,204.278,75.69%,1365374650022471,59766865.567,51.54%,2444847109282523,107018.867,51.81%,47186118673,0.00,64.53%,57961121493,2537.146,76.11%,62761,0.003,22829.146583,999.306,5720,0.250,0,0.000,40,0.002,460702,0.020,460807,0.020,22845.010142,2.146,10.645024802
9128175923,392.041,75.26%,334318256,3.66%,75.32%,567703547,24.382,75.93%,2200873474726430,398.679,76.74%,552041156000218,23709294.198,50.99%,4459866189958010,191544.196,50.49%,47013704868,0.00,63.15%,58678731669,2520.159,75.13%,62094,0.003,23267.943449,999.321,5466,0.235,0,0.000,39,0.002,448990,0.019,449068,0.019,23283.744821,2.170,10.727817571
9274588141,379.461,75.65%,331829837,3.58%,75.97%,593481222,24.282,77.06%,2017594728404330,357.177,76.73%,564872857317530,23111231.649,49.83%,4513638555606416,184671.196,49.89%,48141837157,0.00,62.75%,61784859133,2527.868,75.03%,63031,0.003,24425.251466,999.336,5962,0.244,0,0.000,40,0.002,462833,0.019,462918,0.019,24441.486542,2.190,11.162465722
9493516512,357.473,76.04%,335674171,3.54%,75.93%,647084247,24.366,75.91%,2597379098197242,310.462,75.86%,836618162093601,31502379.113,50.47%,4418969445130159,166393.771,50.96%,49088033688,0.00,63.74%,67367083475,2536.669,75.90%,62518,0.002,26540.853593,999.381,5889,0.222,0,0.000,39,0.001,461386,0.017,461468,0.017,26557.300929,2.358,11.263183695
9611140438,363.806,75.21%,337046407,3.51%,75.14%,645335687,24.428,75.02%,1851600299829813,97.026,76.01%,1908364384526568,72236349.992,51.62%,3288482898378525,124477.277,51.36%,49206396179,0.00,63.39%,67124317435,2540.823,75.22%,63342,0.002,26402.442161,999.398,5037,0.191,0,0.000,40,0.002,404790,0.015,404877,0.015,26418.339032,2.512,10.517503725
9384304081,376.107,74.77%,338444523,3.61%,74.80%,604785274,24.239,75.18%,2601303403381253,242.027,75.74%,1074798805706097,43076085.021,52.38%,3242727641164685,129962.939,52.08%,47943305393,0.00,64.06%,63306707549,2537.224,75.53%,63446,0.003,24934.050081,999.314,6206,0.249,0,0.000,40,0.002,462071,0.019,462168,0.019,24951.171983,2.163,11.533781492
9224791454,391.744,76.97%,337137292,3.65%,76.32%,573451554,24.352,75.02%,3027531555695649,542.310,74.38%,558265910176717,23707539.231,50.42%,3251332867774790,138072.378,51.94%,48175932796,0.00,64.95%,59752364721,2537.467,76.86%,62360,0.003,23531.615783,999.303,5452,0.232,0,0.000,40,0.002,448536,0.019,448630,0.019,23548.032748,2.082,11.312622271
9440203796,370.887,75.46%,340294680,3.60%,75.94%,619826433,24.352,75.80%,4084464530526531,753751817.355,75.80%,541884535,21.290,51.17%,2755629557202969,108263.297,51.07%,48695256474,0.00,63.78%,64387125212,2529.644,75.53%,64384,0.003,25435.740043,999.320,6154,0.242,0,0.000,40,0.002,456346,0.018,456428,0.018,25453.035662,2.137,11.910255449
9370353975,381.558,75.23%,336458486,3.59%,76.07%,598020904,24.351,76.14%,3147728421175762,285.758,76.01%,1101535700656121,44854183.939,51.11%,2493992822059029,101554.596,50.79%,48657452370,0.00,63.34%,62258899507,2535.163,75.05%,63838,0.003,24541.414055,999.319,6368,0.259,0,0.000,40,0.002,454961,0.019,455036,0.019,24558.148291,2.174,11.293760092
9445564246,380.980,74.84%,332424681,3.52%,75.67%,602046977,24.283,76.32%,2203391031329021,800.132,76.65%,275378448409816,11107197.132,51.11%,5294597882575612,213553.903,50.51%,48721920339,0.00,63.09%,62848450335,2534.948,75.15%,61874,0.002,24777.319792,999.376,4927,0.199,0,0.000,40,0.002,457680,0.018,457760,0.018,24792.793820,2.384,10.398320865
9249947854,393.610,75.94%,337814758,3.65%,75.62%,570911018,24.294,75.61%,4285562177665707,1544.060,75.53%,277551616105496,11810574.683,50.71%,1636916758701704,69655.252,51.59%,48119750699,0.00,64.45%,59421887387,2528.563,76.13%,62659,0.003,23483.349409,999.280,5980,0.254,0,0.000,40,0.002,451680,0.019,451780,0.019,23500.263412,2.081,11.293619017
9217629684,396.568,75.69%,332422968,3.61%,75.54%,565494971,24.329,75.47%,3370646797724002,408.505,75.16%,825116903062326,35498826.448,51.17%,3505784200339116,150828.597,52.19%,47690281140,0.00,65.16%,58696253206,2525.276,76.15%,61582,0.003,23227.494885,999.311,5839,0.251,0,0.000,40,0.002,431101,0.019,431203,0.019,23243.498043,2.184,10.643887929
9449770722,376.425,75.85%,338698051,3.58%,76.30%,610966901,24.337,76.23%,3683788929131296,681020761.222,76.41%,540921678,21.547,50.21%,3097139449330251,123372.274,49.99%,49131411913,0.00,62.81%,63517096080,2530.157,75.14%,63085,0.003,25087.265099,999.333,5765,0.230,0,0.000,39,0.002,475462,0.019,475560,0.019,25104.015319,2.224,11.285995376
9355730884,393.499,75.11%,338516700,3.62%,75.32%,577644833,24.296,76.66%,2021695964989162,181.191,76.57%,1115782739913058,46929410.083,50.45%,4969875022373850,209031.109,50.97%,48294442176,0.00,63.69%,60240932451,2533.711,75.69%,62697,0.003,23758.952463,999.293,5987,0.252,0,0.000,40,0.002,471495,0.020,471588,0.020,23775.767433,2.130,11.160054872
9836495327,373.637,75.57%,346681217,3.52%,75.40%,640814568,24.341,75.65%,3498237914714055,1264.854,76.44%,276572365525756,10505547.530,50.89%,2491859285646558,94652.790,50.83%,50986140353,0.00,63.25%,66867233825,2539.939,75.42%,62058,0.002,26310.275996,999.391,5929,0.225,0,0.000,40,0.002,475750,0.018,475831,0.018,26326.316142,2.416,10.897723117
9732229586,340.200,75.43%,337607408,3.47%,75.62%,699082527,24.437,76.21%,3695755144379774,1316.515,76.16%,280722642662586,9812943.814,50.13%,2503321336423751,87506.128,50.60%,49992896396,0.00,63.35%,72695331092,2541.139,75.47%,63587,0.002,28590.855404,999.422,5357,0.187,0,0.000,39,0.001,409625,0.014,409716,0.014,28607.383062,2.530,11.308791049
9232414462,409.563,76.02%,330284684,3.58%,76.79%,548715830,24.342,76.21%,2404163436522325,143.420,76.10%,1676311776624989,74363610.529,50.37%,3384214042460710,150128.621,49.90%,48725148605,0.00,63.10%,56976826118,2527.574,75.06%,62859,0.003,22526.304494,999.299,5127,0.227,0,0.000,40,0.002,419242,0.019,419332,0.019,22542.097737,2.110,10.682166127
9408122197,399.816,74.56%,336192584,3.57%,74.73%,570822316,24.258,75.70%,2588187724059384,489914003.133,76.13%,528294294,22.451,51.92%,4857622435664736,206434.119,52.15%,47965598363,0.00,64.09%,59550848313,2530.729,75.79%,62805,0.003,23514.683074,999.302,5221,0.222,0,0.000,40,0.002,446137,0.019,446222,0.019,23531.102654,2.194,10.723988108
9642291654,347.827,75.89%,341164449,3.54%,75.98%,677027817,24.422,76.29%,2763299272728853,163.601,76.40%,1689046895245335,60929030.929,49.99%,2253129368237574,81277.192,49.97%,49532333075,0.00,63.22%,69884080399,2520.930,75.14%,63308,0.002,27704.980475,999.402,6319,0.228,0,0.000,40,0.001,453517,0.016,453608,0.016,27721.545370,2.480,11.177546465
9557765661,366.877,75.16%,344360867,3.60%,75.05%,635188830,24.382,75.33%,2423911773601880,296.033,75.48%,818798896597735,31429743.604,51.56%,3771896999224905,144784.948,52.24%,49238237818,0.00,64.38%,66201994857,2541.176,76.34%,62777,0.002,26034.714586,999.347,5466,0.210,0,0.000,39,0.001,407093,0.016,407189,0.016,26051.720527,2.321,11.225500093
9338254076,399.060,75.62%,336647084,3.61%,76.00%,569088476,24.319,76.05%,3500797287658573,627.346,76.38%,558033143329892,23846928.426,50.44%,2787498904258597,119120.679,50.49%,48721136440,0.00,62.65%,59247261638,2531.866,74.96%,61932,0.003,23384.506751,999.311,5723,0.245,0,0.000,40,0.002,459835,0.020,459932,0.020,23400.629773,2.125,11.011400541
9317297835,397.549,74.58%,328910280,3.53%,75.58%,568871710,24.273,75.91%,2596205309267276,498236348.122,75.89%,521079066,22.233,51.62%,4911869838411186,209578.992,51.58%,48175995469,0.00,63.46%,59427080509,2535.627,74.99%,61972,0.003,23421.104502,999.328,5346,0.228,0,0.000,40,0.002,475702,0.020,475773,0.020,23436.842513,2.195,10.675772868
9414872712,386.143,75.52%,339999715,3.61%,75.34%,593737599,24.352,75.06%,3551684100090663,1302.953,75.29%,272587261834603,11179945.014,51.63%,2145657890469518,88002.415,52.47%,48146043625,0.00,64.75%,61918395314,2539.533,76.22%,63827,0.003,24365.434508,999.328,5389,0.221,0,0.000,40,0.002,450883,0.018,450952,0.018,24381.807020,2.151,11.333742031
9307272729,381.805,75.34%,336317097,3.61%,75.45%,591187294,24.252,75.91%,2777635633309796,505.153,76.00%,549860398165483,22556517.040,51.19%,3832754890479955,157228.273,51.41%,48082089115,0.00,63.91%,61787983606,2534.683,75.33%,63862,0.003,24360.036896,999.304,6065,0.249,0,0.000,40,0.002,451961,0.019,452037,0.019,24377.008081,2.107,11.572129029
9420831862,368.410,75.54%,335994820,3.57%,75.56%,624170276,24.409,75.56%,3895827372626847,704.874,75.86%,552698264327382,21613749.007,50.93%,1663884289261773,65067.650,50.75%,49049040124,0.00,63.44%,64863424225,2536.541,75.50%,63493,0.002,25554.993306,999.350,5900,0.231,0,0.000,40,0.002,461580,0.018,461690,0.018,25571.605562,2.299,11.123009414
9247395878,390.555,75.33%,333240739,3.60%,75.32%,573202003,24.209,75.42%,3154949486527209,290.107,75.83%,1087510742300333,45929954.370,51.77%,2972408429472775,125536.768,52.08%,47629758462,0.00,64.28%,59967727832,2532.678,75.67%,62438,0.003,23661.063151,999.302,5838,0.247,0,0.000,39,0.002,463505,0.020,463594,0.020,23677.592482,2.144,11.044968451
9141305366,388.163,75.78%,330574674,3.62%,74.69%,571289882,24.258,74.38%,3755181645275518,693.334,74.96%,541612121401704,22998197.528,51.97%,1581612900750890,67159.217,53.39%,46655188129,0.00,65.70%,59720882609,2535.897,77.06%,62166,0.003,23533.281668,999.282,6245,0.265,0,0.000,40,0.002,468363,0.020,468440,0.020,23550.198695,2.099,11.220118194
9429810479,383.678,75.05%,340270585,3.61%,75.37%,596153913,24.256,75.95%,2390961431382658,446165864.304,76.52%,535890713,21.804,51.45%,4969376703588320,202193.036,50.98%,48799289385,0.00,63.14%,62264084748,2533.389,74.97%,63544,0.003,24560.551694,999.315,5999,0.244,0,0.000,40,0.002,463645,0.019,463733,0.019,24577.388026,2.157,11.395391168
9374830151,393.912,76.32%,339285159,3.62%,75.93%,582400371,24.471,75.60%,1109610048114087,395.553,76.10%,280521260278123,11786961.335,50.17%,6412628811684234,269446.272,50.48%,49078372298,0.00,63.41%,60198566400,2529.427,75.46%,62880,0.003,23783.218368,999.325,5499,0.231,0,0.000,40,0.002,461446,0.019,461534,0.019,23799.285694,2.182,10.906325767
9604370885,355.926,75.64%,341356390,3.55%,75.09%,657871590,24.380,75.26%,2950305911846738,179.014,76.32%,1648087236933295,61076064.164,51.24%,2471631830555936,91595.603,51.25%,49342012176,0.00,63.91%,68546871397,2540.262,75.86%,62647,0.002,26967.621293,999.387,5917,0.219,0,0.000,40,0.001,523269,0.019,523349,0.019,26984.175544,2.384,11.320657151
9339951447,390.927,74.63%,334525157,3.58%,74.90%,582812391,24.394,75.39%,2419774311999164,300.840,75.61%,804337977844471,33665858.047,52.49%,3781352521289189,158269.882,52.11%,48344879440,0.00,64.27%,60591030084,2536.060,75.42%,60832,0.003,23875.671063,999.325,5483,0.229,0,0.000,40,0.002,436757,0.018,436849,0.018,23891.800908,2.196,10.877628270
9404795879,396.653,75.42%,338887514,3.60%,76.37%,577222422,24.345,75.99%,3514763948007576,665770182.680,76.08%,527924506,22.266,50.80%,3618314300191822,152604.441,50.57%,48533195299,0.00,63.31%,59963175763,2528.981,75.44%,63054,0.003,23693.739123,999.297,6058,0.255,0,0.000,40,0.002,457238,0.019,457323,0.019,23710.412852,2.133,11.114243404
9631350499,346.491,76.16%,337854437,3.51%,75.17%,680539308,24.483,75.27%,2789706764147200,499.260,75.67%,558768187538166,20101886.810,50.37%,4114124871253020,148007.124,51.31%,49025290217,0.00,64.43%,70466701121,2535.065,76.41%,63044,0.002,27781.076860,999.434,5349,0.192,0,0.000,39,0.001,474994,0.017,475072,0.017,27796.802997,2.580,10.773220606
9777692749,350.977,75.51%,344122215,3.52%,75.22%,679685488,24.398,75.58%,1668752184347768,300.364,75.90%,555577441096341,19942838.381,50.66%,4942960111777436,177430.989,51.25%,49833371063,0.00,63.99%,70760912312,2540.012,75.98%,61905,0.002,27843.055136,999.446,5483,0.197,0,0.000,40,0.001,451595,0.016,451707,0.016,27858.493886,2.566,10.856395281
9107953153,378.190,76.77%,332707918,3.65%,76.55%,587211768,24.383,76.02%,2436631347278563,172.236,75.09%,1414708026024752,58743043.617,49.74%,3293656876671978,136762.799,51.28%,47539515525,0.00,63.98%,60923496470,2529.732,76.04%,62772,0.003,24066.073834,999.298,5728,0.238,0,0.000,40,0.002,436239,0.018,436333,0.018,24082.988196,2.136,11.275859139
9248604829,384.558,75.57%,331312367,3.58%,75.97%,584390164,24.299,76.50%,2936666682707521,525.868,76.68%,558441947449638,23220094.345,50.40%,3367672181198016,140028.281,50.15%,48299306414,0.00,62.69%,60992724792,2536.086,74.95%,62444,0.003,24033.286858,999.307,5772,0.240,0,0.000,40,0.002,435494,0.018,435586,0.018,24049.943086,2.153,11.168036503
