,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
573,14891112632,418871528,39115684,7589704594,12312058144,36013604,6209217368,15958571426,3780540,19613424596,339.73400000000004,75.34%,629639850,3.21%,75.18%,1414898185,24.508000000000003,75.15%,3171654115400957,381.69699999999995,75.44%,830933987221490,14393024.155,50.81%,3044206343576037,52730.224,50.86%,99859715377,0.0,63.33%,147557338691,2555.915,75.49%,120884,0.002,57699.524455,999.442,21067,0.365,0,0.0,41,0.001,1087270,0.019,1087423,0.019,57731.716302,1.196,48.288455678999995,12202199762649502,5383197.292,64.59%,1985624203,0.00%,60.43%,24581804398,10.845,75.00%,6379908076853536,28.333000000000002,75.00%,22517394763892440,9933911.989,75.00%,55170151379698768,24339.202,50.00%,2647892283383,0.0,62.50%,2554884519617,1127.129,75.00%,659093,0.29100000000000004,2266997.3214229997,1000.122,40885,0.018000000000000002,0,0.0,0,0.0,20566782,0.009000000000000001,20569826,0.009000000000000001,2266719.7764990004,48.035,4177534808128914,1831305.689,50.54%,1902552163,0.00%,74.47%,24651456810,10.806,74.99%,15010531797956268,77.67,75.01%,19326085946482156,8471975.166000001,75.01%,54883467569396176,24059.262000000002,50.01%,2559296221903,0.0,62.50%,2562702151201,1123.412,74.99%,545206,0.239,2281481.820692,1000.133,42305,0.019,0,0.0,0,0.0,21001981,0.009000000000000001,21004263,0.009000000000000001,2281178.304716,48.036
574,15424150378,417540820,40864468,6204496888,10873386586,36190064,5363637678,15701165952,3534644,18200172880,378.327,75.56%,605420593,3.33%,75.29%,1178785254,24.503,75.16%,3171699112105429,142.582,75.43%,2224474209592088,46240095.331,50.61%,1927310355518795,40062.957,51.12%,93241722789,0.0,63.83%,122367470397,2543.65,75.79%,118969,0.002,48076.383726,999.363,20369,0.423,0,0.0,41,0.001,926835,0.019,926976,0.019,48107.042031,0.981,49.027535228000005,11267493204865978,4877425.069,54.96%,1781573863,0.00%,71.09%,23304303463,10.088,75.01%,1125769067629332,3.215,75.01%,35012090381527144,15155886.427000001,73.96%,61087114954811944,26443.132999999998,50.00%,2475820113299,0.0,62.50%,2424503123222,1049.509,74.99%,547941,0.237,2310277.024903,1000.063,39802,0.017,0,0.0,0,0.0,19031087,0.008,19033974,0.008,2310131.4826040003,48.034,11985134977748938,5188355.261,66.93%,1979422280,0.00%,58.08%,25242216575,10.927,75.00%,8666391511,0.0,75.01%,30209358001418484,13077606.703,75.01%,59397356073101560,25713.068,50.00%,2744457627246,0.0,62.49%,2624489869573,1136.14,74.99%,572388,0.248,2310220.676975,1000.0930000000001,37258,0.016,0,0.0,0,0.0,20370237,0.009000000000000001,20372411,0.009000000000000001,2310006.615764,48.035
575,15420165154,422909548,39603020,7591573964,12312401924,37376788,5933588704,16209770468,3641881,19283785162,377.776,74.83%,628072133,3.26%,75.12%,1247308373,24.435,75.56%,3152957237532832,261422987.814,75.88%,1206074976,23.627,51.09%,3894328221864153,76291.22099999999,50.60%,99151513995,0.0,62.55%,130133335230,2549.357,74.83%,123256,0.002,51014.575009,999.393,20006,0.392,0,0.0,41,0.001,1099083,0.022000000000000002,1099214,0.022000000000000002,51045.561517,1.021,50.014266988,4808515728205600,2030715.885,61.47%,1793755981,0.00%,61.21%,23460966927,9.908,75.00%,2064093891993449,13.095,75.00%,15762566395460742,6656793.026000001,75.00%,46243908900092920,19529.569,52.35%,2682766821124,0.0,62.51%,2438077778623,1029.641,75.00%,626317,0.265,2368136.373461,1000.1030000000001,37606,0.016,0,0.0,0,0.0,19002634,0.008,19005482,0.008,2367891.916257,48.037,4807890457615660,2042664.18,61.48%,1942649306,0.00%,60.94%,24475502631,10.399000000000001,74.99%,1313581902422238,7.367999999999999,75.00%,17827196299592634,7574002.701,75.00%,36382127770620360,15457.188999999998,52.61%,2709967865760,0.0,62.51%,2542418412056,1080.163,74.99%,536808,0.228,2353901.135259,1000.071,40958,0.017,0,0.0,2,0.0,20385343,0.009000000000000001,20388058,0.009000000000000001,2353735.139027,48.034
576,13644761260,420202454,17458748,9316286306,12250609016,16876064,6209969400,16499841506,1630716,18997007695,362.214,75.20%,626540231,3.30%,75.19%,1283895723,24.48,75.45%,2789913096597277,230591562.897,75.67%,1209893832,23.069000000000003,50.85%,4700686714571212,89627.425,50.90%,96884863276,0.0,63.36%,133673760770,2548.741,75.24%,122356,0.002,52415.479566,999.4,20871,0.39799999999999996,0,0.0,41,0.001,855987,0.016,856119,0.016,52446.968387,1.073,48.893513995,12753546588717552,5554423.532000001,65.11%,1746570493,0.00%,59.65%,25936920694,11.296,75.00%,2064068199806228,7.638,75.00%,27022061946823796,11768646.135,75.00%,54322007689708288,23658.316000000003,50.26%,2758216067142,0.0,62.50%,2696768006945,1174.496,75.00%,532364,0.23199999999999998,2296041.638001,999.972,41057,0.018000000000000002,0,0.0,0,0.0,13147927,0.006,13151246,0.006,2296106.2501740004,48.042,7908290555188086,3443631.933,64.07%,1801660647,0.00%,60.94%,25948149204,11.299000000000001,75.00%,7693064219342198,46.066,75.01%,16700190833502994,7272028.011,75.00%,61369246657508240,26722.981,50.00%,3060738163224,0.0,62.49%,2693793808572,1173.001,74.99%,559868,0.244,2296414.500207,999.9639999999999,44820,0.02,0,0.0,0,0.0,14779933,0.006,14784204,0.006,2296497.04439,48.044
577,15330462762,423881656,42992744,8196162474,12828192650,37340916,6215537502,16489500596,3829592,18742134593,371.895,75.28%,617117309,3.29%,75.58%,1235969557,24.525,75.64%,2978105103458176,212.81599999999997,75.61%,1399383465852099,27767543.386,50.29%,2790966919775460,55380.312999999995,50.43%,96296053616,0.0,63.04%,128369395798,2547.195,75.22%,120216,0.002,50363.924352999995,999.3560000000001,20269,0.402,0,0.0,40,0.001,976600,0.019,976710,0.019,50396.372715,1.008,50.01354537899999,11256888093840902,4782894.453,62.51%,1922282827,0.00%,59.64%,25268041252,10.735999999999999,74.99%,6567997634993992,26.924,75.00%,24394236941288016,10364770.404,75.00%,63616082146837696,27029.584,52.88%,2699114286597,0.0,62.50%,2630809443329,1117.7939999999999,74.99%,618035,0.263,2353729.334974,1000.067,44009,0.019,0,0.0,0,0.0,20106167,0.009000000000000001,20109355,0.009000000000000001,2353572.3408770002,48.037,5346155016885008,2271413.89,50.02%,2031758771,0.00%,74.99%,25145594046,10.684000000000001,75.00%,6192338993646916,21.712,75.00%,28520839129856864,12117611.617999999,75.01%,60797113515022040,25830.79,50.00%,2727453939667,0.0,62.50%,2612861981246,1110.123,74.99%,587906,0.25,2353821.246762,1000.065,42849,0.018000000000000002,0,0.0,0,0.0,19575769,0.008,19578365,0.008,2353668.365484,48.035
578,14274132158,420433570,39622340,6208139916,10857462912,39582432,5899150254,15105598350,3899264,17653810194,387.69599999999997,75.54%,598526775,3.39%,75.34%,1113684335,24.458000000000002,75.54%,3544236640265872,1274.974,75.45%,277985122025316,6104845.083,50.63%,2754067197273434,60482.207,51.10%,91088981983,0.0,63.79%,115684433748,2540.552,75.80%,117725,0.003,45503.714655,999.309,19163,0.42100000000000004,0,0.0,41,0.001,780112,0.017,780236,0.017,45535.163999000004,0.9109999999999999,49.992535893,5272152189958272,2240460.155,64.07%,1927124304,0.00%,60.94%,28230562525,11.997,75.00%,6567139244840148,30.971999999999998,75.01%,21203175605631408,9010527.082999999,75.00%,62486865337850696,26554.494,50.00%,3042164342996,0.0,62.49%,2936404155244,1247.858,74.99%,555661,0.23600000000000002,2353346.796411,1000.081,39573,0.017,0,0.0,0,0.0,23186190,0.01,23189166,0.01,2353155.970768,48.033,10806818165964536,4591811.001,65.12%,1812325706,0.00%,58.86%,24860054118,10.562999999999999,74.99%,1313517794882658,6.087000000000001,75.00%,21578179545566868,9168556.434,75.01%,59830257215902272,25421.842999999997,51.05%,2630991648072,0.0,62.50%,2584639720031,1098.212,74.99%,582861,0.248,2353659.999318,1000.069,39239,0.017,0,0.0,0,0.0,21242923,0.009000000000000001,21245263,0.009000000000000001,2353498.034475,48.037
579,13717299710,425217974,39561044,8479368652,12826385384,37144704,7031636578,15976520922,3874604,18921583485,364.097,75.30%,624766615,3.30%,75.29%,1272770898,24.491,75.42%,2238293854580458,402.63699999999994,75.45%,555908370502731,10697031.265,50.63%,4428701090693945,85218.99699999999,50.85%,97111494891,0.0,63.46%,132182134887,2543.506,75.62%,122416,0.002,51935.385207,999.363,21748,0.418,0,0.0,41,0.001,1161247,0.022000000000000002,1161391,0.022000000000000002,51968.472067,0.9440000000000001,55.065594777,3708339231135511,1427179.9730000002,53.14%,2163067528,0.00%,71.88%,27815940799,10.705,75.00%,6192030620873508,37.496,75.01%,16513753989880402,6355432.312999999,75.00%,43348942697161272,16683.14,50.00%,3058122228120,0.0,62.50%,2891068259686,1112.6480000000001,75.00%,589528,0.22699999999999998,2598501.069106,1000.051,44100,0.017,0,0.0,0,0.0,24337281,0.009000000000000001,24340673,0.009000000000000001,2598368.321149,48.028999999999996,3658290400395747,1407894.5790000001,50.02%,2160571337,0.00%,75.00%,29764252549,11.455,75.00%,5066249575973672,30.68,75.00%,16513359157495354,6355173.127,75.00%,39126758889307136,15057.948999999999,50.00%,2913253960943,0.0,62.50%,3090217556284,1189.272,75.00%,629291,0.242,2598663.199115,1000.097,46357,0.018000000000000002,0,0.0,0,0.0,24560894,0.009000000000000001,24563798,0.009000000000000001,2598412.164011,48.03
580,15387118530,420599162,21832508,8715139798,13397769730,18094912,7902582964,18186420406,1831543,17808291968,391.85900000000004,75.72%,596315420,3.35%,75.72%,1111255546,24.451999999999998,75.99%,2778039754688624,245217992.06,75.99%,1132885777,24.928,49.91%,4502851299978582,99082.135,50.01%,92915657443,0.0,62.82%,115573067719,2543.106,75.41%,116123,0.003,45415.647123,999.34,19907,0.43799999999999994,0,0.0,41,0.001,1053428,0.023,1053546,0.023,45445.642585,0.958,47.449510464,6696879072667384,3011994.877,60.95%,1505786435,0.00%,63.55%,23156782395,10.415,75.00%,6004507324065868,44.441,75.00%,13511155514203988,6076790.509,75.00%,41785769268590328,18793.608,50.52%,2661200289406,0.0,62.50%,2407981196948,1083.016,75.00%,541577,0.244,2223725.912528,1000.145,42939,0.019,0,0.0,0,0.0,13907565,0.006,13910356,0.006,2223403.208475,48.035,6578740214165184,2938738.203,59.90%,1712313416,0.00%,65.10%,25282345756,11.294,75.00%,8630948074449022,58.971000000000004,75.01%,14635844696915716,6537865.085,75.00%,32086865421083852,14333.276000000002,50.01%,2715697538802,0.0,62.49%,2627957090559,1173.914,74.99%,500951,0.22399999999999998,2238478.3231200003,999.933,42935,0.019,0,0.0,0,0.0,14396340,0.006,14399640,0.006,2238627.5193849998,48.049
581,13674592998,418632678,36228476,9318822770,12263765500,34721300,6214468988,16525166934,3399651,19060621427,383.22900000000004,75.11%,621458129,3.26%,75.27%,1216463633,24.458000000000002,75.43%,3535506918563465,1276.829,75.63%,276897489334044,5567247.886,50.83%,3323009700833440,66811.797,50.82%,97491070437,0.0,63.30%,126834065275,2550.101,75.31%,122213,0.002,49704.03140299999,999.34,19640,0.395,0,0.0,41,0.001,1280297,0.026000000000000002,1280445,0.026000000000000002,49736.870893,0.856,58.074935892,11561733823709036,4215658.7530000005,59.65%,2062662634,0.00%,65.37%,27274066606,9.945,75.00%,8819492630264556,39.829,75.00%,22143295322974692,8073925.431,75.00%,48973410321985576,17856.767,50.01%,2955978595955,0.0,62.51%,2837348184393,1034.559,75.00%,608964,0.222,2742748.091105,1000.065,41560,0.015,0,0.0,0,0.0,21330656,0.008,21334082,0.008,2742568.718523,48.028,5627959326045214,2051877.105,50.02%,2214609263,0.00%,75.00%,33539287721,12.228,75.00%,2439307923471919,7.142,75.00%,34152385936372072,12451493.465,75.00%,46445094755889088,16933.247,50.00%,3359484570967,0.0,62.50%,3486238087239,1271.035,75.00%,539102,0.19699999999999998,2742953.182825,1000.043,42351,0.015,0,0.0,0,0.0,25986281,0.009000000000000001,25989884,0.009000000000000001,2742834.506791,48.03
582,13795393900,421295606,38565244,7321108176,10312953510,42127016,4778610680,15160223460,3827736,19491508298,373.495,75.23%,634226641,3.25%,74.88%,1281572355,24.557,75.29%,745715091966667,269.285,75.49%,276924081203580,5306401.732,50.82%,7438929156907882,142544.29,51.08%,100779946232,0.0,63.34%,133062553296,2549.736,75.29%,120188,0.002,52152.719128,999.347,20349,0.39,0,0.0,40,0.001,1359474,0.026000000000000002,1359612,0.026000000000000002,52186.791580000005,1.035,50.40948113100001,9658016879944418,4053895.211,53.92%,1889661131,0.00%,71.09%,24380270410,10.232999999999999,75.00%,8067985386316456,29.25,75.01%,27582494160060176,11577588.066,75.01%,64744647324132936,27176.181,50.00%,2625178816692,0.0,62.49%,2532321262054,1062.927,74.99%,627335,0.263,2382523.91407,1000.05,40314,0.017,0,0.0,0,0.0,20225918,0.008,20228745,0.008,2382404.176327,48.038000000000004,9573937309467308,4042820.117,66.15%,1903128716,0.00%,58.09%,26323669565,11.116,75.00%,3002333542287189,11.765,75.00%,25520154415710084,10776485.194,75.00%,67066719603689656,28320.499,50.78%,3043200650713,0.0,62.50%,2738427712730,1156.365,75.00%,571977,0.242,2368163.445301,1000.013,39963,0.017,0,0.0,0,0.0,21118710,0.009000000000000001,21122580,0.009000000000000001,2368133.390107,48.038999999999994
583,14308502750,423517256,35244328,8741757586,12264602856,33907468,6457391904,16819011002,3451867,18954460097,355.401,75.80%,624147130,3.29%,76.11%,1310565622,24.573,75.62%,3357558150739659,592.651,75.45%,566531796638837,10622602.399,49.68%,3370145624569433,63191.011,50.11%,97392683685,0.0,63.01%,135970237817,2549.473,75.29%,119533,0.002,53299.514592,999.378,20066,0.376,0,0.0,41,0.001,1172563,0.022000000000000002,1172686,0.022000000000000002,53332.674551,1.034,51.574804453999995,8584647126917912,3539430.77,55.74%,1978550842,0.00%,69.27%,25873862486,10.668,75.00%,7317754817358812,33.049,75.01%,22141980986932896,9129089.136,75.00%,59106019547394744,24369.279,50.00%,2721065468567,0.0,62.49%,2692444801978,1110.089,74.99%,605408,0.25,2425705.016007,1000.113,40793,0.017,0,0.0,0,0.0,21581842,0.009000000000000001,21584514,0.009000000000000001,2425431.569078,48.032,8174200315383124,3370099.663,61.99%,2081187100,0.00%,63.02%,27276124732,11.245999999999999,75.00%,6754697790256640,29.750999999999998,75.01%,22704095471194720,9360556.572999999,75.01%,55168452534068528,22745.122000000003,50.00%,3006603226820,0.0,62.49%,2839144870876,1170.537,74.99%,635435,0.262,2425673.095841,1000.068,47198,0.019,0,0.0,0,0.0,21346965,0.009000000000000001,21350012,0.009000000000000001,2425506.9977599997,48.034
584,13675470362,420830834,32909904,6208418100,10857844706,33094716,6497115820,15102113154,3460576,18751420283,369.10400000000004,74.96%,601540113,3.21%,75.63%,1242066645,24.449,75.98%,2225061785106374,191885968.38900003,75.90%,1159575035,22.825,50.57%,5580379198041596,109844.504,50.44%,94894027154,0.0,63.15%,129408436545,2547.283,75.13%,119245,0.002,50770.760653,999.375,19136,0.377,0,0.0,41,0.001,765279,0.015,765405,0.015,50802.534544,0.9890000000000001,51.368232896,6104806378592022,2532222.617,62.25%,2011413789,0.00%,62.77%,30458493280,12.634,75.00%,6192260428452832,41.248999999999995,75.00%,15011911753777342,6226815.414,75.00%,37435830469384952,15528.069,50.00%,2884153767021,0.0,62.50%,3166656650737,1313.503,75.00%,603980,0.251,2411085.7294509998,1000.0980000000001,40976,0.017,0,0.0,0,0.0,24025027,0.01,24027952,0.01,2410849.0061939997,48.031000000000006,1970230911889864,812239.315,50.01%,1664479255,0.00%,75.00%,23529570389,9.7,75.01%,3564850667569543,19.191,75.01%,18576106157151440,7658109.339,75.01%,36598779980310816,15088.063,49.99%,2514165524891,0.0,62.49%,2451364505199,1010.5889999999999,74.99%,583574,0.24100000000000002,2425661.2910080003,999.993,37845,0.016,0,0.0,0,0.0,17201772,0.006999999999999999,17204339,0.006999999999999999,2425677.844911,48.037
585,14240616058,419917252,32845452,8742192068,12264868898,31362288,6210876934,16508868218,3171145,17968655191,412.046,75.39%,607191748,3.38%,75.25%,1063954601,24.398000000000003,75.71%,3716305236558800,327857673.838,75.74%,1133511744,25.993000000000002,50.72%,3589084498328912,82302.663,50.98%,92583673292,0.0,63.44%,110846441123,2541.862,75.53%,117639,0.003,43577.586576999995,999.294,19601,0.449,0,0.0,41,0.001,770940,0.018000000000000002,771103,0.018000000000000002,43608.364247000005,0.937,46.519106283,11303194991797600,5148634.07,62.26%,1921823230,0.00%,60.16%,24023426223,10.943,74.99%,3753101767745237,26.316999999999997,75.00%,14260937605507152,6495893.353999999,75.00%,33439556893622772,15231.803,52.61%,2658144610063,0.0,62.50%,2496523650780,1137.173,74.99%,590155,0.26899999999999996,2195487.0462849997,1000.05,40660,0.019,0,0.0,0,0.0,17943824,0.008,17947009,0.008,2195377.422141,48.038999999999994,4092877584553729,1876947.145,51.58%,1811383003,0.00%,73.44%,24984108399,11.457,75.00%,7505466651036304,57.966,75.01%,12948070351470072,5937837.909,75.00%,37155411718519952,17039.05,50.00%,2856480276503,0.0,62.50%,2598252504556,1191.529,75.00%,658813,0.302,2180788.888597,1000.085,42617,0.02,0,0.0,0,0.0,21228161,0.01,21231363,0.01,2180603.537864,48.043
586,14559455634,419805648,21166592,8478107034,12253320272,19743444,6452273672,16816316972,1927175,18407951464,390.958,75.03%,619361346,3.36%,75.01%,1154533633,24.521,75.36%,1301920900730206,112036619.517,75.67%,1162049432,24.68,51.27%,6631408422350250,140841.25199999998,50.94%,95293586082,0.0,63.40%,119803134896,2544.44,75.00%,118663,0.003,47053.34321,999.3430000000001,19789,0.42,0,0.0,41,0.001,873294,0.019,873415,0.019,47084.276279000005,0.977,48.19318965,10400425122597858,4502267.529,62.25%,1920545287,0.00%,60.16%,25907474500,11.215,75.00%,4315478646162059,15.972000000000001,75.01%,27019520501018276,11696551.667000001,75.01%,51373909717025488,22239.388,52.60%,2780834805091,0.0,62.49%,2692873900547,1165.725,74.99%,557290,0.24100000000000002,2310192.912087,1000.066,42178,0.018000000000000002,0,0.0,0,0.0,14679267,0.006,14682112,0.006,2310041.563498,48.035,12251175046374530,5302469.086,64.33%,1846967900,0.00%,59.11%,24290576880,10.513,75.00%,1688711075447104,10.843,75.01%,15574109480223326,6740678.649,75.00%,62229489809969384,26933.738999999998,51.57%,2906645166301,0.0,62.50%,2527069662345,1093.749,74.99%,490843,0.212,2310585.151422,1000.052,42826,0.019,0,0.0,0,0.0,17170211,0.006999999999999999,17173148,0.006999999999999999,2310466.095605,48.043
587,15438596312,423034454,42923252,6205731544,10877710624,37368844,4775854682,15118864438,3803156,19910592596,360.43699999999995,75.58%,630967216,3.17%,75.27%,1352799901,24.489,75.40%,2992028738460942,153.4,75.26%,1950471174243796,35308906.941,50.51%,1928830214170677,34917.146,51.08%,100063452695,0.0,63.59%,140931146975,2551.242,75.62%,121440,0.002,55209.194277999995,999.439,19243,0.348,0,0.0,41,0.001,920067,0.017,920215,0.017,55240.202635,1.103,50.095238588,11561210528059582,4912367.715,59.65%,2054381735,0.00%,64.58%,25416438663,10.799000000000001,74.99%,4128128681319837,18.182000000000002,75.00%,22704416130568808,9647124.798,75.00%,67339600246528184,28612.651,50.79%,2733453470265,0.0,62.50%,2641120814362,1122.214,74.99%,603860,0.257,2353641.0645709997,1000.064,39428,0.017,0,0.0,0,0.0,19410643,0.008,19412706,0.008,2353490.455049,48.037,12290051498305010,5190909.977,66.42%,1819667159,0.00%,58.08%,25515660217,10.777000000000001,75.00%,1313604976004694,4.242,75.00%,30963546236360648,13077974.58,75.00%,54868107301844856,23174.467999999997,50.53%,2765123287125,0.0,62.50%,2653814814068,1120.883,74.99%,513776,0.217,2367780.303752,1000.072,37358,0.016,0,0.0,0,0.0,19050851,0.008,19053565,0.008,2367610.217198,48.031000000000006
588,15278086002,2975401384,30338752,8952012162,12610565716,28479324,7979199596,16622262236,2847602,19096332410,353.46,75.56%,617139138,3.23%,75.70%,1326064150,24.545,75.64%,4115410429799368,346719768.801,75.23%,1186955807,21.97,50.05%,2780861566480297,51471.871,50.61%,97832755592,0.0,63.39%,137663232820,2548.054,75.52%,120911,0.002,53996.159180999995,999.432,20256,0.375,0,0.0,41,0.001,1239045,0.023,1239179,0.023,54026.821218,0.9079999999999999,59.487531376999996,9666076827298310,3434124.729,56.79%,1955264220,0.00%,69.53%,26504706631,9.416,75.00%,1313525103341894,3.93,75.00%,33419243590189564,11873053.865999999,73.70%,52912732437572312,18798.622,50.01%,2780798761329,0.0,62.50%,2757730006275,979.755,75.00%,578679,0.20600000000000002,2814845.935161,1000.047,39666,0.013999999999999999,0,0.0,0,0.0,21275145,0.008,21278031,0.008,2814713.38112,48.027,6455754530978934,2305377.918,58.86%,1814722615,0.00%,66.14%,25817130253,9.219,75.00%,11070576189049258,58.415,75.01%,18951566704971868,6767686.594,75.00%,54039733709071160,19297.823,50.00%,2792909867351,0.0,62.49%,2689775093413,960.53,74.99%,607399,0.217,2800519.917402,1000.078,41678,0.015,0,0.0,0,0.0,21118206,0.008,21120837,0.008,2800302.0592259998,48.027
589,14588592934,417194042,35870180,8196087128,12831049628,33221276,6737311408,16273720346,3348018,18881851799,398.56,74.77%,630083224,3.34%,75.39%,1157671984,24.436,75.85%,2773494053232883,333.96,76.12%,830487697170301,17530018.682,50.84%,3629413639038033,76610.032,50.41%,97635858489,0.0,62.76%,120671606616,2547.149,75.04%,116940,0.002,47344.141805,999.345,19495,0.41200000000000003,0,0.0,41,0.001,909121,0.019,909254,0.019,47375.174677999996,0.968,48.956893803,7235324008966250,3132204.88,62.25%,1915844764,0.00%,60.16%,24539743678,10.623,75.00%,3377344642315674,21.95,75.01%,15386364576638230,6660827.65,75.00%,41206398467371376,17838.439,52.60%,2673831607615,0.0,62.49%,2552256509644,1104.884,74.99%,637442,0.276,2310185.361769,1000.09,41093,0.018000000000000002,0,0.0,0,0.0,19476726,0.008,19479678,0.008,2309977.886412,48.035,4366474882223557,1890172.638,51.57%,1821689673,0.00%,73.44%,24870656087,10.765999999999998,75.00%,4503123285478859,24.241,75.01%,18576691896441236,8041533.659,75.00%,34907580633253904,15110.896999999999,50.00%,2540414682681,0.0,62.49%,2583375221426,1118.299,74.99%,540256,0.23399999999999999,2310219.75953,1000.055,38409,0.017,0,0.0,0,0.0,17948241,0.008,17950903,0.008,2310093.159505,48.037
590,15069124048,417851832,38298856,8196562922,12559773154,38896144,5931328082,16218689864,3510882,19118385732,330.124,75.20%,615732974,3.22%,74.97%,1420561779,24.529,74.85%,2800429693847414,1017.625,75.38%,275192687489296,4751845.313,51.14%,3852159118522159,66516.536,51.15%,96344208504,0.0,63.52%,147834655883,2552.7110000000002,75.71%,124148,0.002,57879.536487,999.426,22840,0.39399999999999996,0,0.0,40,0.001,1253006,0.022000000000000002,1253135,0.022000000000000002,57912.804262,0.977,59.294871212,9942791927365752,3550422.901,65.11%,2081166509,0.00%,59.90%,26616141842,9.504,74.99%,3752969547023813,15.385,75.00%,24393188169989744,8710444.162999999,75.00%,73739365906699584,26331.229,50.01%,2875161997632,0.0,62.50%,2768111890673,988.452,74.99%,617623,0.221,2800477.446832,1000.0089999999999,43211,0.015,0,0.0,0,0.0,21090634,0.008,21093311,0.008,2800452.848843,48.028999999999996,8104811459517184,2894013.744,57.31%,2056421636,0.00%,67.71%,26163453996,9.342,74.99%,13510590729696694,56.693999999999996,75.00%,23830825095759552,8509357.151,75.00%,54598656459997824,19495.736,50.01%,2882291707974,0.0,62.50%,2717229178118,970.2510000000001,75.00%,632769,0.226,2800729.994289,1000.067,43772,0.016,0,0.0,1,0.0,21666366,0.008,21668957,0.008,2800543.527981,48.03
591,15437368162,423325888,24810576,6210902756,10871365254,21366936,5371124960,15724377276,2232847,19177407762,401.89099999999996,75.34%,625617555,3.26%,74.98%,1168048405,24.478,74.92%,3170516960527124,384.223,75.46%,825175927256293,17292794.155,51.17%,3290418811518992,68955.641,51.33%,97555918237,0.0,63.75%,121515527645,2546.5389999999998,75.71%,117655,0.002,47688.57001,999.385,19448,0.408,0,0.0,41,0.001,1177167,0.025,1177292,0.025,47717.906076,0.9209999999999999,51.83110369,11958504155049920,4900258.883,63.55%,1566491600,0.00%,61.47%,22438077609,9.193999999999999,75.00%,2627099210285676,9.722000000000001,75.00%,27022642489875396,11073119.363,75.00%,54318218852592824,22258.078999999998,50.01%,2560081352718,0.0,62.50%,2335053606976,956.8389999999999,75.00%,531347,0.218,2440288.1357299997,999.961,39408,0.016,0,0.0,0,0.0,16323258,0.006999999999999999,16325453,0.006999999999999999,2440382.1184630003,48.041000000000004,8384724740333324,3435834.012,60.43%,1674493319,0.00%,64.59%,24965928342,10.23,75.00%,10695967290367770,91.932,75.00%,11634596113983396,4767543.632,75.00%,63039837268544744,25832.025,50.01%,2961690799633,0.0,62.50%,2597334300769,1064.318,74.99%,557827,0.22899999999999998,2440209.8094619997,999.932,40707,0.017,0,0.0,0,0.0,14482293,0.006,14485265,0.006,2440375.382223,48.044
