,m-network-i(kb),m-network-o(kb),m-peak-memory(kb),s1-network-i(kb),s1-network-o(kb),s1-peak-memory(kb),s2-network-i(kb),s2-network-o(kb),s2-peak-memory(kb),m-branches,m-branches(M/sec),m-branches(%),m-branch-misses,m-branch-misses(% of all),m-branch-misses(%),m-bus-cycles,m-bus-cycles(M/sec),m-bus-cycles(%),m-cache-misses,m-cache-misses(% of all),m-cache-misses(%),m-cache-references,m-cache-references(M/sec),m-cache-references(%),m-cpu-cycles,m-cpu-cyclesGHz,m-cpu-cycles(%),m-instructions,m-instructions(per cycle),m-instructions(%),m-ref-cycles,m-ref-cycles(M/sec),m-ref-cycles(%),m-context-switches,m-context-switches(K/sec),m-cpu-clock,m-cpu-clock(M/sec),m-cpu-migrations,m-cpu-migrations(K/sec),m-emulation-faults,m-emulation-faults(K/sec),m-major-faults,m-major-faults(K/sec),m-minor-faults,m-minor-faults(M/sec),m-page-faults,m-page-faults(M/sec),m-task-clock(msec),m-CPUs,m-duration(s),s1-branches,s1-branches(M/sec),s1-branches(%),s1-branch-misses,s1-branch-misses(% of all),s1-branch-misses(%),s1-bus-cycles,s1-bus-cycles(M/sec),s1-bus-cycles(%),s1-cache-misses,s1-cache-misses(% of all),s1-cache-misses(%),s1-cache-references,s1-cache-references(M/sec),s1-cache-references(%),s1-cpu-cycles,s1-cpu-cyclesGHz,s1-cpu-cycles(%),s1-instructions,s1-instructions(per cycle),s1-instructions(%),s1-ref-cycles,s1-ref-cycles(M/sec),s1-ref-cycles(%),s1-context-switches,s1-context-switches(K/sec),s1-cpu-clock,s1-cpu-clock(M/sec),s1-cpu-migrations,s1-cpu-migrations(K/sec),s1-emulation-faults,s1-emulation-faults(K/sec),s1-major-faults,s1-major-faults(K/sec),s1-minor-faults,s1-minor-faults(M/sec),s1-page-faults,s1-page-faults(M/sec),s1-task-clock(msec),s1-CPUs,s2-branches,s2-branches(M/sec),s2-branches(%),s2-branch-misses,s2-branch-misses(% of all),s2-branch-misses(%),s2-bus-cycles,s2-bus-cycles(M/sec),s2-bus-cycles(%),s2-cache-misses,s2-cache-misses(% of all),s2-cache-misses(%),s2-cache-references,s2-cache-references(M/sec),s2-cache-references(%),s2-cpu-cycles,s2-cpu-cyclesGHz,s2-cpu-cycles(%),s2-instructions,s2-instructions(per cycle),s2-instructions(%),s2-ref-cycles,s2-ref-cycles(M/sec),s2-ref-cycles(%),s2-context-switches,s2-context-switches(K/sec),s2-cpu-clock,s2-cpu-clock(M/sec),s2-cpu-migrations,s2-cpu-migrations(K/sec),s2-emulation-faults,s2-emulation-faults(K/sec),s2-major-faults,s2-major-faults(K/sec),s2-minor-faults,s2-minor-faults(M/sec),s2-page-faults,s2-page-faults(M/sec),s2-task-clock(msec),s2-CPUs
s1-page-faults(M/sec),-0.36058356136312225,-0.2392611697115048,0.7684152179056075,-0.3567536897136014,-0.35295414154156673,0.7490973600079294,-0.3480015113573974,-0.3597559170605065,0.7951492529170047,-0.29809898426659387,0.05972674726415007,0.03993775385808873,-0.35596699112369695,0.061132727594065815,0.0002314936999460991,-0.19417797402497852,-0.026709200221151655,-0.012340109678444847,0.045365962818814595,0.019970579123511793,-0.006670300834532845,0.00037003107623142557,0.012298618618134749,0.018978267911752878,-0.04874075785851622,-0.008929405513423699,0.0401893095503452,-0.31546092616774046,,0.06233547434600467,-0.19398400880653535,-0.015247507754006294,0.05701741276711455,-0.4212220144633334,-0.11840158071615924,-0.19568134495057965,0.25385551759040387,-0.360644122945951,-0.1988506846891032,,,-0.06060022462323607,0.014612618564781663,-0.15836773863192383,-0.0794960454167231,-0.1583698643871143,-0.07967979205725396,-0.19592171021408183,0.44119633030551547,-0.43411023879708177,-0.3609035826455511,0.011986969274702422,-0.0007550747168950349,-0.3315810283931956,,-0.012871156794330305,-0.32901849240858994,0.4635616680335641,0.016582022275127603,-0.29234490303424254,0.0017441429817883906,0.011094631069500626,-0.37500071415584146,0.008946842360465031,-0.027791948050251328,-0.37683897461768423,0.01308194556399633,0.039775680212770295,-0.3652957813035948,,-0.051939582778020514,-0.32903249282663083,0.46333075740940677,-0.06236178454885434,-0.3402218787929484,0.42730645925991917,-0.4341971249417827,0.40727843428775684,-0.3728665738333295,0.3451628378896498,,,0.054004230975553943,,-0.08081756355154178,0.9997416292024985,-0.08088316432321045,1.0,-0.4342167741429031,0.21757344073212034,-0.3327620793302459,0.03028207246849996,0.043625080823271406,-0.3599410061019519,,-0.04452739123297824,-0.36729657581107006,0.24718874159538398,-0.02132010366963648,-0.2818262473196566,0.015172341145571753,0.01610355673967734,-0.3752390383856727,-0.032308097109350745,0.004310203638025318,-0.3820933427133181,-0.004210975228293393,0.02010331534186093,-0.40973309323187695,,-0.060153286359387284,-0.3673280683614024,0.24722294603355904,-0.12792037229151804,-0.33329446132527174,0.4525710187532983,-0.43395931595292736,0.4381546305352831,-0.3811928359669236,0.2687390376130287,,,-0.007051085972478889,,-0.2183513269947675,0.6546682687417825,-0.21840406831966264,0.6550524979510672,-0.43399124690861335,0.12495102724963184
s1-task-clock(msec),0.7757634109958531,0.3843628357813216,-0.3718060259410967,0.7800179759144559,0.7677541676538011,-0.37594442949927764,0.7684779195887366,0.7832407834768936,-0.37696094639437877,0.6414023856027466,-0.12834336438575034,-0.0566147973989799,0.7939681726642227,-0.053506352236853454,-0.04508699917052907,0.41027254684244746,0.016477046242579868,-0.031474911229071485,-0.015103840229320504,-0.020275229172367903,-0.03175194322059835,-0.012447602536488404,-0.03661666061390489,-0.015668121915471903,0.026655700643980308,-0.06153439315650727,-0.03600741908114202,0.6734332713798507,,-0.04558535329470843,0.41048564166097756,0.025261170226080976,-0.03451083735666631,0.9193310711947159,0.2407560116695621,0.41430811214795277,-0.5978276385692903,0.7841170370489249,0.4350234253171442,,,0.014770671536377036,0.0004415699696754003,0.3470902415166156,0.18126542110047103,0.34709494963703136,0.1812129542322301,0.41486405717222646,-0.8150018293910889,0.9999924878059508,0.8015615505019765,0.016375184702454988,0.002534559412568276,0.9211136984203365,,-0.01015975378397057,0.941106367398826,-0.4935736880850906,0.043678669036807394,0.6504527373933948,0.005751100453442366,0.012039867687003835,0.8269563359666049,0.007463661332585221,0.014733041272833215,0.8334437260109298,0.02182570912169469,0.012301293373741425,0.911460742399042,,0.09260211354384033,0.9411032401880741,-0.49349470053891803,0.1763828810836096,0.8259769957926252,-0.3697749254126256,0.9999999981548839,-0.17759404280991853,0.8520584315539621,-0.5718655919063432,,,-0.011652337210370598,,0.9087561161385314,-0.4338549181314101,0.9087839657147703,-0.4342167741429031,1.0,-0.768449114467839,0.7602268419684717,0.003735867199928694,-0.0388202552969421,0.9232974113315093,,0.03816933404565793,0.9364263126266001,-0.5349100964577862,0.019794309213417235,0.6446329558491398,-0.03738621966453662,0.009478629502427621,0.8138050113126168,0.0790426022028072,-0.00023501678574395975,0.8404839782010741,0.043491749889571045,-0.017353937522030825,0.9220766093477288,,0.09461755719430016,0.9364739350924163,-0.5349220724023656,0.18162429128096813,0.8186821767489353,-0.4381920727243644,0.9999904672418382,-0.07744610871837923,0.8294613193523851,-0.5656938649912487,,,0.004270216566807981,,0.920820581463735,-0.43903506858717745,0.9208444675466517,-0.4391956986826876,0.999990421301244,-0.7045290275822934
s1-CPUs,-0.6405367911071346,-0.43236709135731866,0.08378151280280492,-0.635364139477152,-0.6357204908291697,0.11379570116461232,-0.6348264688499013,-0.6395446059470968,0.11392504956233791,-0.5486156920289826,0.1710570240440529,0.03642285357323221,-0.6687880374080958,0.0726925767154667,0.03974229180364003,-0.39031685636164815,-0.05369045387318806,0.025677334480740666,-0.032925423344076984,0.03864338806789308,0.03259104138430839,-0.012030025646796717,0.01257790290457895,0.03264357885623574,0.03446328939637702,0.11711412580963113,0.03410009694312782,-0.5755870586409637,,0.042064846769198395,-0.3902615346364397,-0.04907998865914216,0.022816453079674594,-0.754862643860324,-0.1466906576981357,-0.39348049574524196,0.46585181760830185,-0.67779318350252,-0.3488320517462267,,,-0.016924866359439506,-0.010582038676793904,-0.3515865614867805,-0.19876968110626833,-0.35159418590527736,-0.19866530236374885,-0.3939295474240249,0.7765657641293179,-0.7687387195379161,-0.6488349841421714,0.005569221245690803,-0.013358572599226603,-0.7323268776979515,,0.003606570288811161,-0.6708085845363875,0.534282432661614,-0.056408744167807515,-0.5281380492143398,0.0014731946142017968,-0.010983778523921336,-0.6659195213895225,0.03812145311363639,-0.007707333954979017,-0.6732474397207663,0.03828849944222305,0.024902398314919617,-0.6983642688465462,,-0.07624363224433366,-0.6707865480689943,0.5342583893947505,-0.17266592478310822,-0.6763664563381465,0.39464573944515746,-0.768471165535771,-0.19710747800791317,-0.663717882543997,0.6817100638543048,,,-0.005611382625636205,,-0.7596458668534926,0.21672551934799672,-0.7596569145773544,0.21757344073212034,-0.768449114467839,1.0,-0.604344548482556,0.03476888371954417,0.03586578838083151,-0.7289963749367293,,-0.03290217146121398,-0.6478246973194549,0.606773604057884,0.002232990514871981,-0.5084088930968621,0.018564772664821518,-0.024664375879448846,-0.6622443543109173,-0.016069384558203666,0.011395371765338091,-0.6790242059843442,0.015200836656915736,0.00026945623137685393,-0.6922107968510135,,-0.10636190710340071,-0.647863052194167,0.606815777867058,-0.15959627467400342,-0.6759547535642102,0.4335523135965873,-0.7687706655451346,-0.08417364516347475,-0.6440111193961827,0.6591784469823292,,,-0.0175381021110311,,-0.7512540632719994,0.24676851128457072,-0.7512621381107424,0.24715201756763933,-0.7687599339366876,0.8036259481262609
s2-branches,0.8487613625184897,0.3847241786093934,-0.2909777882505354,0.8461929271973994,0.8475318759936936,-0.29051942797670804,0.8470831884885811,0.8502421900692406,-0.2922419883690952,0.5653802246487313,-0.1303395557224789,-0.03958291185010197,0.7172023717902748,-0.026266409687218172,-0.033585141593437604,0.3750284161529058,0.029124152577313437,0.00029428535931157315,0.00890277792472537,-0.01002753585753004,-0.024068761998228543,-0.00905165390204723,-0.030390304498753976,-0.04441504829098521,-0.004768505703274793,-0.07901067627515564,-0.053831375379530824,0.59973119390915,,-0.05113895164623998,0.3746921355618506,0.012242078970531652,-0.03589146249182755,0.8158434844037766,0.21126294453289193,0.37840838639135305,-0.5235208081435975,0.7051559932626288,0.3786847643762194,,,-0.0006821346916444626,0.014473399587517513,0.3252920741436288,0.16740422945914207,0.3252954996053543,0.16723696694101933,0.3789053653760127,-0.6309435020871842,0.7601938741236954,0.8341322992976565,0.1946722188929289,-0.0013286146743230753,0.8179187718229288,,-0.006829040240435348,0.663188989216235,-0.4224072123726626,0.026796050659117367,0.724442755042777,0.02071804928340731,0.012583277002598611,0.8495143435622106,0.23363214301878296,0.008523749561828142,0.8740045519739811,0.3112761898600722,0.01615671456316627,0.8419659778161978,,0.08075151671027452,0.6631722864525104,-0.42235030007179586,0.1287394425895281,0.8580116902868,-0.030587874994201868,0.7602272209066954,-0.13265290392127999,0.857593379433564,-0.2707311894800938,,,0.008842581010754079,,0.6858400746043782,-0.33247721162188204,0.6858955264192645,-0.3327620793302459,0.7602268419684717,-0.604344548482556,1.0,0.5002044200086092,0.22097563307898865,0.8243309356355979,,-0.20979284801949866,0.648499790021712,-0.44875097588024904,0.010499447314982476,0.6000588881433689,-0.1049276795528282,-0.004912799644376263,0.8173132237666825,0.24484570194204186,0.06824957549270799,0.8686595877926955,0.29362078306177525,0.02419274444195584,0.8410582264972405,,0.08522602269238304,0.6485386100497939,-0.44873139537048534,0.10771530202756226,0.8591103600659723,-0.1085629896622393,0.7602630990793137,-0.0598740308416578,0.8468775596117261,-0.2777088982870733,,,0.013517153722645394,,0.6902227668343784,-0.3347687774222719,0.6902721136789304,-0.33463258253867384,0.7602639740486727,-0.5493768452105557
s2-branches(M/sec),0.11539343431453626,0.02511471694260517,0.013689597129552413,0.11486186224504616,0.1176077616165493,0.023089262027642114,0.1181299969599669,0.11512949209380188,0.021291713912447163,0.03811895143457323,-0.0228642768338648,0.020042024259411626,0.055024957091779826,0.009604826270230018,0.014729345015220743,0.033234964704806726,0.018331780879942836,0.04188024609265865,0.005116607310917367,0.0028432781441422483,2.8678451310913668e-05,0.01005982147866305,0.006646086905547372,-0.050719346376781424,-0.013674998294521488,-0.01967764744824269,-0.043029362898242475,0.04509389007535806,,-0.01994438117462616,0.03251244345449441,-0.017670637453377682,-0.01427624043455421,0.05700853418558917,0.021185314785258896,0.03324189186973458,-0.02238859015154572,0.04118726456608571,0.004044931814300953,,,0.004247253534649102,0.030519078480597987,0.028060406974724027,0.008808939186202121,0.028059467396066802,0.00845958090752326,0.03327330901782691,0.048317177999647944,0.0036636399604017007,0.16053480045292998,0.26342176828933006,-0.014784503742492015,0.05573004890512364,,0.010984156778540661,-0.011804156936800037,0.009163243975134976,-0.01941464193633119,0.13415437055838403,-0.01402413080383443,0.007982582135570104,0.1639412521411867,0.34260823354179804,-0.013198799866123751,0.16965043207326516,0.4251888673770128,0.01104605707592101,0.07475943158569673,,0.013957610407380625,-0.01181163659216252,0.009157947745818806,-0.024353943247234847,0.10547780125375314,0.18435937425470436,0.0037367390721974847,0.020105742343857723,0.09609824872907644,0.13954814101895738,,,0.04631043795822289,,0.007728555606348508,0.030266156445937987,0.007741180979850362,0.03028207246849996,0.003735867199928694,0.03476888371954417,0.5002044200086092,1.0,0.5411827713842255,0.06722515466708491,,-0.5087175978764097,-0.009512982871433944,0.026017204659772006,-0.018335927106947866,0.01272218506812905,-0.16446185721525575,-0.029826504922335198,0.1267928640783759,0.23900982488155392,0.14929581979211662,0.15533989155045116,0.359856047581457,0.05557365187875518,0.07457610007484956,,0.01292446752688268,-0.009500146847465168,0.026105543301201115,-0.07726064783500325,0.11265745790852692,0.19104580867991203,0.0037344925691425914,0.006176255316837553,0.1076617290522463,0.15943244284012437,,,0.014679506694008953,,0.014559198129419821,0.04411440949039024,0.014570965284702215,0.0447829726005541,0.003734290199997104,0.039013867493531064
s2-branches(%),-0.045581930010118586,-0.009582157500414128,0.05573458893968474,-0.04241227117197601,-0.047572027023770565,0.06636739282382659,-0.04838729444346026,-0.043792553307428234,0.06103644657118177,-0.018295486513202338,-0.006701893465868039,0.015369906132139764,-0.035876983085881484,-0.013838920729350663,0.013635292591838839,-0.006983981852268812,0.048860839177402554,0.013322597439471034,0.008855290474826907,0.006742091372565151,-0.02730022679923833,-0.009506736915432284,-0.009574181930422443,-0.0320897456839684,-0.005265429320610742,-0.004449244143736555,-0.005852837603186682,-0.016649618233119216,,0.00454269102063334,-0.007701607946241656,0.01346609332561194,-0.0009553925846869662,-0.03868628703213722,-0.01131530269745697,-0.007977599607065174,0.045282787122169155,-0.0432043826246917,-0.043636964037953654,,,-0.011183257199489318,-0.007788341074039361,0.007675876881754242,0.009695233711370212,0.007674929293124117,0.00944080050474563,-0.008009722265241699,0.04968937108430872,-0.03886307823597826,-0.04108847014397631,-0.0206213207846276,-0.0527503062359815,-0.04219276911432857,,0.05317796967288692,-0.044380680488992234,-0.007483088154267036,-0.02915857864561326,-0.04168744368054829,-0.012059461675089983,0.04342938769757488,-0.04074879787432927,0.006752238557762624,-0.002289403460283204,-0.043693810763623726,-0.002584570037230158,-0.011621729706556123,-0.04613999349870724,,-0.004629453148103555,-0.04434959227080181,-0.0073187480909233235,-0.03729716223585536,-0.04572797311613374,0.00777124165494942,-0.03881849840906321,0.039066931025180364,-0.045850191872293555,0.006889294155400163,,,-0.0050847399442313125,,-0.03739687617823421,0.043146943033962035,-0.037399380615716765,0.043625080823271406,-0.0388202552969421,0.03586578838083151,0.22097563307898865,0.5411827713842255,1.0,-0.03750494208850111,,-0.940334707832624,-0.031040369743620164,0.037170253703950926,-0.08029941869365922,-0.09881277535147687,0.004251513881878703,-0.0529211229210137,-0.14291777550801635,-0.2985418426285452,0.10242474919832033,-0.049994588930518356,-0.02460383766084383,0.21190722670691706,-0.034937394665511434,,0.031206031742158188,-0.03099986784461838,0.03742305487916249,-0.13621906748108784,-0.044180292137624734,0.02596095645396403,-0.03899104152269926,0.025661800940150248,-0.0462303344532044,0.014739173886054377,,,-0.015942169201211866,,-0.016877847292733505,0.08105407687375184,-0.01688122802851397,0.08160020109304861,-0.03899290719951622,0.025214858991206415
s2-branch-misses,0.8921274324560957,0.41046688369262363,-0.30206977888242487,0.9024279519784186,0.8891942081094084,-0.31759525503340114,0.8871491727166329,0.9002654672027465,-0.32437790584943155,0.6362876416027731,-0.13308129592879353,-0.056269282729969256,0.7984256023539379,-0.03923650723909644,-0.048189380368897805,0.41160003351874985,0.01597054492260994,-0.03201779517344049,-0.0065529157662039495,-0.03445386742303162,-0.039313488466935366,0.0018390725826039531,-0.022504393264986683,-0.015118766627490702,0.008664127599384916,-0.0768954839201218,-0.029629393705969703,0.6672033372138183,,-0.040908132479389146,0.4117852150497239,0.02461874609823496,-0.02493154076986197,0.9153224759160162,0.2217469343180204,0.41564116428744585,-0.6072498800761781,0.8003522961457121,0.4499065401270393,,,0.006350541278559785,-0.004528276759850242,0.32764356395531363,0.16011377932488682,0.3276473473469189,0.16008522631843022,0.4162054878942778,-0.7439653756510356,0.9232416472771977,0.8642612693966574,0.07895753313893232,-0.00865130540202403,0.9685087567102174,,0.002456410857227634,0.8762950441309733,-0.4266540256654157,0.04052765792765468,0.7459514563396042,0.02302841602274617,0.018016791096644245,0.8958060275580142,0.09219968943970926,0.01336323656550282,0.9142134398867515,0.13915011818298573,0.007020701451213489,0.9574804739456915,,0.07967726266471253,0.8762688718944939,-0.4266414681313083,0.15925337551007795,0.926188593482196,-0.13533349965252572,0.9232990898189487,-0.13988478201658816,0.9335609042585028,-0.4123261997142409,,,-0.02141970537203859,,0.8720793311381161,-0.3595878830628759,0.8721235211659338,-0.3599410061019519,0.9232974113315093,-0.7289963749367293,0.8243309356355979,0.06722515466708491,-0.03750494208850111,1.0,,0.03431773067411233,0.8803119321847769,-0.3988270606338732,0.028135778947501522,0.7127711619726381,-0.05446025762113303,0.007651698222560288,0.886677910542102,0.1661892876643095,-0.0025018013712953422,0.91324719105643,0.14438263815131624,-0.007379158642477441,0.9718844989578057,,0.09475496799861169,0.8803578050290352,-0.3988039932390847,0.17550196675559918,0.9281478047322812,-0.1962811176987576,0.9233049661610837,-0.004824009281995357,0.9286326242220161,-0.3878550496633974,,,0.006019115625359368,,0.899605161529792,-0.31459920815003817,0.8996434514023894,-0.3146022262330994,0.9232997046103458,-0.6966296281973778
s2-branch-misses(% of all),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s2-branch-misses(%),0.03987474829826225,0.01769530432876979,-0.04891591760415266,0.03704694718745252,0.04252708972726247,-0.06390246199289598,0.04423940432289535,0.038203089519824984,-0.05690866718063054,0.00343733740132951,0.004835684074319712,-0.022804134703034867,0.025678558868118668,0.025317287238027206,-0.021467377447792303,-8.030093366802733e-05,-0.040450695228300415,-0.022927127577107593,-0.004550269496232946,-0.00294774872944141,0.02512096443159564,0.011495903231388195,0.011178075035470952,0.04260977887267737,-0.002602405559500984,-0.0012623549961495216,0.015126734515931042,0.001900407571198581,,-0.0009437462380387019,0.00033244904445655905,-0.020329666321217427,0.001771445077794949,0.035286391761244894,0.01849332786658397,0.0006884498192258544,-0.04984596933939084,0.0461186105591716,0.05288211116860288,,,0.0038386274884982434,0.020240699895028413,-0.005375156683932179,-0.0044794050170550515,-0.005374529279170776,-0.004339884322752373,0.0007225935442789754,-0.0530207301488072,0.03817349383473388,0.03726573332130552,0.019132567722028853,0.05083180105826144,0.037827063650263816,,-0.05379892775230525,0.044893022884502067,0.0052173109678866035,0.029417025588164485,0.040511206469585906,0.01619416308470905,-0.03251644512531979,0.03449660904212976,-0.012986118253731901,0.010231575149718982,0.0397591680358543,0.0009337990459957155,0.014553821633721176,0.04176541348281213,,-0.005308187638040019,0.04485450102966761,0.005018094033735226,0.03326850860236628,0.03969219636764748,-0.014794746473705418,0.03816716877935191,-0.045973182180532424,0.04030562362852249,-0.016795176342958875,,,0.0020087228103954965,,0.03564060218140451,-0.043826887654011805,0.03564231172385134,-0.04452739123297824,0.03816933404565793,-0.03290217146121398,-0.20979284801949866,-0.5087175978764097,-0.940334707832624,0.03431773067411233,,1.0,0.03215154290549466,-0.03792668958688856,0.19326829844694782,0.08459628090952934,-0.04902187092008784,0.049641508576676756,0.15544962193666484,0.35159349483833224,-0.2975850136754876,0.045093135157787075,0.01995061396589813,-0.4844377991588509,0.03189873255940958,,-0.05563283099950158,0.032068420552634244,-0.038401362643401334,0.15262086870830785,0.039062864408350995,-0.030463903382264845,0.03828232441987692,-0.019493003936133617,0.04261379319761212,-0.016766664123400537,,,0.0004333474629754223,,0.014214608059540931,-0.08494108565994718,0.014217857815344456,-0.08555370635412134,0.038283692678998595,-0.019003863923609803
s2-bus-cycles,0.6493979500306165,0.3084655997813418,-0.3267625280944571,0.6630178033565364,0.636834476557904,-0.3321089881419746,0.6375815415937263,0.6633449186459481,-0.3374522361079438,0.5354119646476775,-0.09187384519384527,-0.057679599040269425,0.6679299098837536,-0.029364177070944332,-0.04580911111501959,0.3311989418876126,0.002249688762674979,-0.02674161344935174,-0.029312011109768,-0.022886602993255675,-0.015158210118337446,-0.010017995548811564,-0.028426681946229725,-0.001408355112835981,0.039735691445782,-0.034959243996032494,-0.027279918288592726,0.5600504777186686,,-0.03342631365768029,0.3312711882902832,0.00525419267682897,-0.022421204878270373,0.7930471905930342,0.21823739133690373,0.33466121149477795,-0.5338144619696779,0.6662072948019017,0.38385325482988336,,,0.016351239379753184,2.5694196532096442e-05,0.2683064905015439,0.13583315882825034,0.26830988193850636,0.13578025535305344,0.3351478820858546,-0.693639006573294,0.9363933443395499,0.6929707497189174,0.0007181588294556012,-0.0053355321437672,0.8604133071327419,,-0.003829639903486043,0.9637281798308925,-0.34652848195632346,0.034012453859631926,0.5503590781815946,-0.0059679752631612,0.010275227990244563,0.7188878736227513,-0.003836718485034511,0.010547764959733759,0.718429924001633,0.0025369338716918362,0.015724188912212098,0.8317831615527317,,0.07395566353291738,0.9637119436707607,-0.3465240526541846,0.15780793054936584,0.7104044243290101,-0.3353755257308032,0.9364262191735675,-0.1545289593243875,0.7555255447480357,-0.4892051359268357,,,-0.014160710807568009,,0.8826317037279727,-0.3670221705052375,0.8826466732232114,-0.36729657581107006,0.9364263126266001,-0.6478246973194549,0.648499790021712,-0.009512982871433944,-0.031040369743620164,0.8803119321847769,,0.03215154290549466,1.0,-0.27168944102988635,0.026967371080513145,0.5886503277131727,-0.024537247112787524,0.009817955963830427,0.690053711515335,0.0446680076226589,-0.001799976044076259,0.7202936902705831,0.014683373462750747,-0.019206284482074117,0.8675513283602572,,0.08356691974638879,0.999998663290327,-0.2717529440715285,0.16906963904499833,0.7040146895826218,-0.3826501743969552,0.9364094789948538,-0.05165883254121002,0.7425933391542044,-0.4668854148807844,,,0.004297260359644044,,0.9252378649414239,-0.31595599386018164,0.9252500980172859,-0.3160804847146531,0.9364064385924187,-0.6026679945060212
s2-bus-cycles(M/sec),-0.47733471215918544,-0.37432959592817205,0.17885725523850998,-0.4639127378360464,-0.4799285566714259,0.1881253496286413,-0.4846136701718478,-0.47075719728035936,0.1635716562853639,-0.44851192946551144,0.16167312670840822,0.028646855526584362,-0.5206409405381598,0.10949642438658226,0.03347091742751151,-0.33542637739702164,-0.0662123591491599,0.03454128398458137,-0.02826102461097095,-0.008024142980056912,0.03884365183103494,0.025745569023735933,0.04697220798834528,0.024030278621356763,0.013683486821030167,0.08217547142152902,0.02849397014361195,-0.47245612431076867,,0.038341052086395,-0.3355299981392711,-0.06944585610739273,0.0319820967027137,-0.5679979924647155,-0.08264743288746407,-0.33778303663501685,0.2934837699883731,-0.5249799309742751,-0.24333183671796868,,,-0.03140007647974719,0.005773781760142726,-0.3336991066035505,-0.20498573406893494,-0.3337042106257586,-0.2049648894869589,-0.33809209849803684,0.5978782308776002,-0.5349923075404011,-0.4745067361938585,0.008371870419347378,-0.02159229546115016,-0.46816381408072116,,0.024248614293772737,-0.3981557082690512,0.4635927285949133,-0.05379078492207928,-0.3956410318026877,-0.02624038371144558,-0.014182322601054774,-0.480791097922094,0.04776018541865708,-0.02190667282217717,-0.49042788532561976,0.04512480988496292,-0.002541562819107321,-0.49658953423469465,,-0.08812982506693087,-0.3981840497102603,0.46337461351986026,-0.11236687750457376,-0.4861930836106725,0.370312601722613,-0.5349117086343733,0.09963502080347389,-0.47660478777846693,0.5074219987229356,,,-0.01557660970845704,,-0.4775652642826914,0.24668579522290632,-0.4775884064201394,0.24718874159538398,-0.5349100964577862,0.606773604057884,-0.44875097588024904,0.026017204659772006,0.037170253703950926,-0.3988270606338732,,-0.03792668958688856,-0.27168944102988635,1.0,-0.010754311979264488,-0.34978053495067457,0.02279964832719746,0.004433920355980295,-0.4997385601304752,-0.037237448961823114,-0.0012805938116528517,-0.5037807420342655,0.004048083678472293,0.0222380950580279,-0.4249844885202854,,-0.07371718485915271,-0.27176086020507545,0.999960411384231,-0.08802169720612842,-0.4757073206733681,0.43941903312002994,-0.5350308132146364,0.10924245096671144,-0.43556049897984156,0.5700482194667146,,,0.001077799292747634,,-0.35634248240484756,0.5224822161915309,-0.3563660230621071,0.52295778833576,-0.5350376360979497,0.5138861206636633
s2-bus-cycles(%),0.022961152803883337,0.04349839485094572,-0.02072835734411947,0.025087808539719238,0.024879061522841736,-0.025198290183115687,0.028006470817628228,0.024200666465844036,-0.027707276300551736,0.003020234394007722,-0.016706730756360245,-0.04774745787218277,0.002647208456473895,-0.007034355555444418,-0.04210735941805891,0.010429809169571586,-0.006713354469121921,0.0016750779635219897,-0.004933782697862982,0.029384968965902192,0.04392722283194921,-0.020162286741851037,-0.02175547328624815,0.026305943694520873,0.013590692429195073,0.013962819136686028,-0.014352546100963757,0.0037387136531623236,,-0.025283724652406577,0.010666221726969596,0.0058215571310719924,-0.032114746088394444,0.01722895898943403,-0.004141231865106009,0.010734263369498297,-0.006764341098232248,0.007202369110246399,-0.005376055267657628,,,-0.04738903137069706,0.03890831755352641,0.01580531980800192,0.009526601518718045,0.015803516755739627,0.009665551342244543,0.010743661458132952,-0.011105093296927649,0.019669730365319302,0.015913652695351107,-0.00902280894556442,-0.004998318791606322,0.02391574100862002,,-0.004090285913714482,0.029788180864594754,-0.0002605654602364136,0.011019651860414785,0.007133846657232146,-0.017019337907182564,0.00391605115085574,0.02081900208682689,-0.0022411639027900498,0.045063033707035856,0.023564935131483958,0.012123047292283591,0.0060897361714644434,0.02318137730686065,,-0.023277614281404742,0.02969328112876416,-0.0008108820853282903,-0.01980826286658079,0.02234693305450713,0.008321110916242849,0.019792254707830807,-0.03535175188837461,0.02702331956573452,0.004408547939016417,,,0.02023459595010747,,0.018743800668812954,-0.0213036217409332,0.01874547780633037,-0.02132010366963648,0.019794309213417235,0.002232990514871981,0.010499447314982476,-0.018335927106947866,-0.08029941869365922,0.028135778947501522,,0.19326829844694782,0.026967371080513145,-0.010754311979264488,1.0,0.013402637729117614,-0.02881871564408799,0.02580865543366691,0.050654490287751236,0.09292730880288992,-0.057723929307926636,0.020868132632053935,0.0054500060366566875,-0.46413144331538986,0.025564924127118777,,-0.12563588120070998,0.026708304199897212,-0.011991879212679201,0.1278393138214202,0.022711767695265818,-0.003104839595906768,0.019744236168009213,-0.016289428145796533,0.026205351541772448,0.007237447033421759,,,0.006580612731034113,,0.010162392618563295,-0.03186589536861059,0.010166145634278681,-0.03149070423709718,0.01974519638769541,0.00413405462943356
